"AGED - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE. (BENEFICIARIES ENROLLED IN PARTS A AND/OR B EXCEPT FOR PUERTO RICO WHERE ENROLLED IN BOTH PARTS A AND B. REIMBURSEMENTS EXCLUDED FOR HOSPICE AND COST CONTRACTS. DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY)",,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA,AGED AND DISABLED MEAN RISK SCORE
49561,VIRGINIA,MARTINSVILLE CITY,"4,779","18,451,786",321.75,"17,521,481",305.53,"442,037","303,875","184,391","4,515","17,936,482",331.05,1.027
49563,VIRGINIA,MANASSAS CITY,"10,891","34,337,348",262.73,"32,576,481",249.26,"858,632","627,461","274,773","9,195","37,367,216",338.66,0.897
49565,VIRGINIA,MANASSAS PARK CITY,*,*,*,*,*,*,*,*,*,*,*,*
49570,VIRGINIA,MATHEWS,"2,090","5,965,921",237.88,"5,667,371",225.97,"174,288","69,855","54,404","1,972","8,529,210",360.43,0.912
49580,VIRGINIA,MECKLENBURG,"5,860","23,188,717",329.76,"21,138,044",300.60,"1,200,572","471,205","378,895","5,516","22,523,521",340.28,0.994
49590,VIRGINIA,MIDDLESEX,"2,683","8,568,968",266.15,"8,195,782",254.56,"217,528","89,836","65,820","2,487","10,098,381",338.37,0.911
49600,VIRGINIA,MONTGOMERY,"8,663","29,198,549",280.87,"26,443,528",254.37,"1,513,331","384,520","857,170","7,801","32,038,452",342.25,0.938
49620,VIRGINIA,NELSON,"3,590","13,039,167",302.67,"10,853,363",251.94,"1,450,472","253,837","481,493","3,289","12,673,775",321.12,0.899
49621,VIRGINIA,NEW KENT,"2,335","7,406,198",264.32,"7,023,360",250.66,"217,108","86,761","78,967","2,124","9,113,827",357.57,0.897
49622,VIRGINIA,NEWPORT NEWS CITY,"16,845","61,553,269",304.51,"57,721,784",285.55,"2,067,673","963,436","800,374","15,297","69,134,756",376.62,0.958
49641,VIRGINIA,NORFOLK CITY,"18,861","77,171,396",340.97,"72,334,174",319.59,"2,648,870","1,195,758","992,593","16,722","79,568,160",396.52,1.048
49650,VIRGINIA,NORTHAMPTON,"2,328","7,813,602",279.70,"7,397,422",264.80,"220,352","136,145","59,681","2,194","9,351,750",355.20,0.972
49660,VIRGINIA,NORTHUMBERLND,"3,331","10,474,023",262.03,"9,997,688",250.12,"270,080","112,937","93,318","3,114","12,640,521",338.27,0.890
49661,VIRGINIA,NORTON CITY,705,"3,007,870",355.54,"2,736,920",323.51,"118,821","65,524","86,604",639,"3,150,575",410.87,1.049
49670,VIRGINIA,NOTTOWAY,"2,431","11,531,911",395.31,"11,014,278",377.56,"269,689","161,914","86,028","2,260","9,922,404",365.87,1.031
49680,VIRGINIA,ORANGE,"6,866","22,959,111",278.66,"20,537,759",249.27,"1,565,345","378,991","477,014","6,310","25,665,074",338.95,0.900
49690,VIRGINIA,PAGE,"3,939","17,287,899",365.74,"16,324,267",345.36,"610,680","177,526","175,424","3,696","14,142,283",318.86,0.958
49700,VIRGINIA,PATRICK,"3,174","11,270,610",295.91,"10,528,073",276.41,"396,005","181,473","165,058","3,016","11,528,322",318.53,0.896
49701,VIRGINIA,PETERSBURG CITY,"5,314","24,466,265",383.68,"23,144,850",362.95,"551,744","572,251","197,419","4,841","19,894,525",342.47,1.029
49710,VIRGINIA,PITTSYLVANIA,"6,929","26,542,814",319.22,"24,439,521",293.93,"1,107,713","441,725","553,854","6,605","24,016,376",303.01,0.964
49711,VIRGINIA,PORTSMOUTH CITY,"10,376","37,376,061",300.18,"35,136,601",282.19,"1,027,421","853,729","358,308","9,117","41,894,422",382.93,1.036
49712,VIRGINIA,POQUOSON,"1,219","4,026,132",275.23,"3,728,286",254.87,"174,206","69,475","54,164","1,107","4,903,024",369.09,0.818
49720,VIRGINIA,POWHATAN,"3,670","11,416,819",259.24,"10,914,840",247.84,"258,717","140,910","102,349","3,303","13,876,797",350.11,0.884
49730,VIRGINIA,PRINCE EDWARD,"3,297","13,391,024",338.46,"12,680,132",320.50,"376,366","213,390","121,134","3,069","12,025,895",326.54,0.976
49740,VIRGINIA,PRINCE GEORGE,"2,709","12,136,043",373.32,"11,424,381",351.43,"338,377","251,253","122,029","2,527","10,989,245",362.39,0.962
49750,VIRGINIA,PRINCE WILLIAM,"21,979","66,001,782",250.25,"62,817,982",238.17,"1,466,346","1,197,000","520,452","18,790","80,075,044",355.13,0.876
49770,VIRGINIA,PULASKI,"5,022","20,297,030",336.80,"19,441,705",322.61,"463,686","208,933","182,704","4,706","21,414,342",379.20,1.002
49771,VIRGINIA,RADFORD CITY,"2,128","9,106,609",356.62,"8,541,433",334.49,"312,099","142,586","110,490","1,944","9,395,936",402.78,0.977
49780,VIRGINIA,RAPPAHANNOCK,"1,938","6,120,120",263.16,"5,602,304",240.90,"317,952","97,088","102,775","1,733","6,646,081",319.58,0.879
49790,VIRGINIA,RICHMOND,"1,332","5,430,963",339.77,"5,216,427",326.35,"121,560","54,377","38,597","1,249","5,268,703",351.53,1.019
49791,VIRGINIA,RICHMOND CITY,"33,038","130,428,909",328.99,"122,767,376",309.66,"3,904,960","1,909,063","1,847,509","28,455","114,449,166",335.18,0.999
49800,VIRGINIA,ROANOKE,"6,550","24,683,204",314.04,"23,046,493",293.21,"832,267","425,445","378,999","6,140","24,534,976",332.99,0.891
49801,VIRGINIA,ROANOKE CITY,"19,022","75,919,783",332.60,"71,093,524",311.45,"2,408,580","1,271,792","1,145,887","17,272","67,905,287",327.63,0.992
49810,VIRGINIA,ROCKBRIDGE,"2,095","7,391,865",294.03,"6,854,466",272.65,"348,264","96,606","92,527","1,951","6,880,254",293.88,0.924
49820,VIRGINIA,ROCKINGHAM,"9,067","33,851,625",311.12,"32,186,683",295.82,"1,025,318","346,159","293,463","8,379","32,249,431",320.74,0.927
49830,VIRGINIA,RUSSELL,"3,350","12,115,831",301.39,"11,468,423",285.28,"293,317","228,564","125,526","3,230","13,783,378",355.61,0.960
49838,VIRGINIA,SALEM CITY,"5,881","20,018,550",283.66,"19,219,627",272.34,"428,262","215,733","154,927","5,400","21,418,511",330.53,0.924
49840,VIRGINIA,SCOTT,"2,246","8,649,750",320.93,"8,072,229",299.50,"281,258","150,188","146,074","2,128","9,647,200",377.79,0.998
49850,VIRGINIA,SHENANDOAH,"7,411","26,000,903",292.37,"24,932,757",280.36,"644,211","237,640","186,294","6,926","26,632,978",320.45,0.943
49860,VIRGINIA,SMYTH,"4,848","18,133,245",311.70,"17,331,852",297.92,"385,200","265,078","151,115","4,570","19,456,418",354.79,0.995
49870,VIRGINIA,SOUTHAMPTON,"1,870","6,443,657",287.15,"6,107,637",272.18,"154,292","132,280","49,446","1,724","7,423,578",358.83,0.992
49880,VIRGINIA,SPOTSYLVANIA,"8,108","32,935,382",338.51,"31,877,939",327.64,"453,503","455,849","148,090","7,154","32,191,996",374.99,0.922
49890,VIRGINIA,STAFFORD,"12,517","43,260,058",288.01,"41,863,543",278.71,"641,920","558,086","196,507","10,819","47,224,391",363.75,0.876
49891,VIRGINIA,STAUNTON CITY,"6,558","23,764,735",301.98,"21,820,815",277.28,"1,312,438","313,420","318,060","6,191","26,224,564",352.99,0.981
49892,VIRGINIA,SUFFOLK CITY,"5,558","19,981,106",299.58,"19,104,551",286.44,"373,679","383,259","119,616","5,112","22,619,920",368.74,0.971
49900,VIRGINIA,SURRY,872,"3,166,506",302.61,"3,039,028",290.43,"54,523","52,431","20,523",801,"3,391,192",352.81,0.921
49910,VIRGINIA,SUSSEX,"1,712","7,523,374",366.21,"7,056,386",343.48,"244,546","161,184","61,257","1,574","6,377,349",337.64,1.017
49920,VIRGINIA,TAZEWELL,"6,113","22,226,534",303.00,"20,622,699",281.13,"827,733","441,772","334,328","5,778","23,996,076",346.08,0.994
49921,VIRGINIA,VIRGINIA BEACH CITY,"46,081","154,989,123",280.28,"149,563,938",270.47,"3,017,327","1,551,183","856,674","42,056","201,702,292",399.67,0.955
49930,VIRGINIA,WARREN,"4,727","18,124,982",319.53,"16,867,553",297.36,"621,538","218,375","417,516","4,333","16,930,631",325.61,0.944
49950,VIRGINIA,WASHINGTON,"6,316","22,342,346",294.79,"21,289,755",280.90,"460,768","407,117","184,704","5,900","24,375,302",344.28,0.972
49951,VIRGINIA,WAYNESBORO CITY,"5,208","18,888,490",302.24,"17,282,529",276.54,"1,075,282","255,738","274,939","4,874","21,131,877",361.30,0.982
49960,VIRGINIA,WESTMORELAND,"3,445","14,712,418",355.89,"14,177,294",342.94,"276,988","169,847","88,288","3,160","13,820,087",364.45,0.957
49961,VIRGINIA,WILLIAMSBURG CITY,"5,552","14,459,144",217.03,"13,849,456",207.87,"383,306","121,860","104,520","5,011","24,445,119",406.52,0.934
49962,VIRGINIA,WINCHESTER CITY,"8,036","27,615,444",286.37,"26,567,283",275.50,"538,791","345,212","164,156","7,289","28,315,237",323.72,0.909
49970,VIRGINIA,WISE,"4,404","20,168,466",381.63,"18,447,167",349.06,"818,296","397,297","505,704","4,130","20,050,015",404.56,1.031
49980,VIRGINIA,WYTHE,"5,138","21,619,312",350.64,"20,527,920",332.94,"580,128","300,855","210,407","4,887","21,890,210",373.27,0.994
49981,VIRGINIA,YORK,"14,587","39,003,090",222.82,"36,749,461",209.94,"1,312,194","523,037","418,395","13,447","62,108,806",384.90,0.864
50000,WASHINGTON,ADAMS,"1,176","4,705,685",333.45,"4,531,289",321.09,"47,588","105,314","21,493","1,098","5,028,723",381.66,0.894
50010,WASHINGTON,ASOTIN,"3,773","12,786,728",282.42,"12,527,983",276.70,"83,870","143,485","31,389","3,549","15,236,600",357.77,0.980
50020,WASHINGTON,BENTON,"21,101","74,695,037",294.99,"71,415,200",282.04,"837,581","2,157,661","284,594","19,324","88,396,035",381.20,0.938
50030,WASHINGTON,CHELAN,"7,573","23,203,764",255.33,"22,341,203",245.84,"287,723","503,163","71,674","7,077","32,407,426",381.61,0.886
50040,WASHINGTON,CLALLAM,"18,267","62,998,593",287.40,"60,182,769",274.55,"1,637,148","807,247","371,428","17,272","70,695,500",341.09,0.874
50050,WASHINGTON,CLARK,"28,325","100,285,504",295.04,"94,679,695",278.55,"2,027,350","2,761,436","817,021","22,515","85,280,449",315.64,0.975
50060,WASHINGTON,COLUMBIA,917,"3,809,263",346.17,"3,723,996",338.42,"14,764","62,802","7,700",861,"4,105,821",397.39,0.898
50070,WASHINGTON,COWLITZ,"8,859","35,316,857",332.21,"33,390,443",314.09,"842,380","890,804","193,228","7,976","33,762,353",352.75,1.016
50080,WASHINGTON,DOUGLAS,"7,633","24,238,694",264.63,"23,284,073",254.20,"309,228","580,481","64,911","7,068","31,937,847",376.55,0.909
50090,WASHINGTON,FERRY,"1,279","4,280,872",278.92,"4,120,961",268.50,"50,831","85,835","23,243","1,164","4,733,025",338.85,0.794
50100,WASHINGTON,FRANKLIN,"6,059","21,368,992",293.90,"20,516,799",282.18,"244,750","538,020","69,420","5,469","23,462,613",357.51,0.942
50110,WASHINGTON,GARFIELD,528,"3,453,464",545.05,"3,396,139",536.01,"25,791","26,677","4,856",501,"1,877,004",312.21,0.818
50120,WASHINGTON,GRANT,"10,120","35,081,899",288.88,"33,934,327",279.43,"343,759","699,801","104,010","9,332","38,281,855",341.85,0.872
50130,WASHINGTON,GRAYS HARBOR,"12,517","49,823,655",331.71,"47,626,006",317.08,"1,060,855","891,500","245,292","11,694","47,611,829",339.29,0.917
50140,WASHINGTON,ISLAND,"12,231","33,525,780",228.42,"32,062,952",218.45,"761,935","487,253","213,640","11,186","43,322,970",322.75,0.831
50150,WASHINGTON,JEFFERSON,"8,732","24,732,168",236.03,"23,545,975",224.71,"724,271","302,153","159,767","8,159","32,468,825",331.63,0.797
50160,WASHINGTON,KING,"162,542","542,405,546",278.08,"507,248,138",260.06,"20,520,771","8,861,948","5,774,688","135,735","550,931,636",338.24,0.936
50170,WASHINGTON,KITSAP,"31,450","97,429,382",258.16,"93,088,336",246.66,"2,312,472","1,515,720","512,853","27,601","110,732,817",334.33,0.902
50180,WASHINGTON,KITTITAS,"5,496","20,033,119",303.75,"19,076,316",289.25,"538,571","287,393","130,837","5,081","20,782,379",340.85,0.814
50190,WASHINGTON,KLICKITAT,"4,049","13,118,484",269.99,"12,368,779",254.56,"412,838","211,590","125,275","3,764","17,184,815",380.46,0.763
50200,WASHINGTON,LEWIS,"10,132","40,454,624",332.73,"38,719,359",318.46,"748,811","796,587","189,865","9,264","35,672,534",320.89,0.925
50210,WASHINGTON,LINCOLN,"2,284","10,627,642",387.76,"10,225,025",373.07,"139,381","210,555","52,679","2,168","9,851,877",378.69,0.832
50220,WASHINGTON,MASON,"9,645","33,021,442",285.31,"31,814,376",274.88,"626,873","446,646","133,548","8,769","35,185,576",334.37,0.856
50230,WASHINGTON,OKANOGAN,"7,357","22,951,776",259.98,"22,233,835",251.84,"245,298","394,618","78,024","6,750","28,427,752",350.96,0.820
50240,WASHINGTON,PACIFIC,"5,406","21,222,070",327.14,"20,188,834",311.21,"584,031","286,697","162,508","5,151","24,660,472",398.96,0.857
50250,WASHINGTON,PEND OREILLE,"2,468","6,529,777",220.48,"6,246,996",210.93,"80,972","167,574","34,234","2,289","7,934,958",288.88,0.800
50260,WASHINGTON,PIERCE,"73,495","277,225,071",314.34,"264,776,956",300.22,"4,123,409","7,208,772","1,115,933","65,202","258,627,443",330.55,0.940
50270,WASHINGTON,SAN JUAN,"3,414","8,254,084",201.48,"7,860,664",191.87,"208,413","134,063","50,942","3,117","13,438,415",359.28,0.733
50280,WASHINGTON,SKAGIT,"15,467","51,539,648",277.69,"48,733,837",262.57,"1,569,289","829,830","406,691","14,030","60,450,965",359.06,0.885
50290,WASHINGTON,SKAMANIA,"1,262","6,003,730",396.44,"5,682,312",375.22,"163,901","104,345","53,171","1,109","4,590,533",344.95,0.810
50300,WASHINGTON,SNOHOMISH,"46,273","143,528,569",258.48,"136,828,005",246.41,"3,141,464","2,787,263","771,835","38,245","148,651,106",323.90,0.934
50310,WASHINGTON,SPOKANE,"48,038","181,367,255",314.62,"172,748,865",299.67,"2,472,572","4,956,554","1,189,262","42,701","186,844,127",364.64,0.966
50320,WASHINGTON,STEVENS,"6,982","24,129,753",288.00,"23,190,634",276.79,"299,753","516,730","122,634","6,427","24,746,886",320.87,0.834
50330,WASHINGTON,THURSTON,"26,143","82,263,722",262.22,"77,653,155",247.53,"2,348,158","1,723,294","539,112","22,926","82,477,087",299.79,0.886
50340,WASHINGTON,WAHKIAKUM,837,"2,872,143",285.96,"2,722,899",271.10,"54,939","74,937","19,367",772,"3,018,212",325.80,0.917
50350,WASHINGTON,WALLA WALLA,"8,772","27,981,752",265.82,"27,094,024",257.39,"245,489","579,166","63,070","8,027","33,689,262",349.75,0.992
50360,WASHINGTON,WHATCOM,"20,338","66,178,209",271.16,"64,053,255",262.45,"779,171","1,189,838","155,942","17,898","66,535,112",309.79,0.926
50370,WASHINGTON,WHITMAN,"4,390","20,998,158",398.60,"20,596,316",390.97,"131,525","218,145","52,170","3,971","17,909,503",375.84,0.906
50380,WASHINGTON,YAKIMA,"25,120","93,357,657",309.71,"87,921,165",291.67,"2,046,704","2,732,120","657,666","22,916","95,023,087",345.55,0.966
51000,WEST VIRGINIA,BARBOUR,"2,061","7,972,873",322.37,"7,291,423",294.82,"384,496","144,209","152,743","1,914","7,881,987",343.17,0.963
51010,WEST VIRGINIA,BERKELEY,"11,678","41,235,635",294.25,"39,755,074",283.69,"637,841","621,995","220,723","10,306","38,302,660",309.71,0.933
51020,WEST VIRGINIA,BOONE,"2,352","10,567,900",374.43,"9,747,577",345.36,"398,923","219,070","202,328","2,234","9,221,764",343.99,1.013
51030,WEST VIRGINIA,BRAXTON,"1,565","5,586,011",297.44,"5,057,658",269.31,"300,710","126,943","100,699","1,432","5,476,506",318.70,0.960
51040,WEST VIRGINIA,BROOKE,"2,427","13,234,063",454.40,"12,374,101",424.88,"448,351","136,160","275,450","2,246","10,242,781",380.04,0.992
51050,WEST VIRGINIA,CABELL,"12,248","49,021,633",333.53,"45,561,303",309.99,"1,708,083","1,157,200","595,045","11,099","47,849,605",359.26,0.985
51060,WEST VIRGINIA,CALHOUN,"1,028","4,561,696",369.79,"4,276,505",346.67,"150,926","63,521","70,743",963,"4,371,656",378.30,0.868
51070,WEST VIRGINIA,CLAY,"1,144","4,241,861",308.99,"3,864,450",281.50,"191,964","89,774","95,671","1,074","4,576,332",355.08,0.989
51080,WEST VIRGINIA,DODDRIDGE,626,"1,822,181",242.57,"1,654,792",220.29,"83,710","42,093","41,585",562,"1,936,961",287.21,0.916
51090,WEST VIRGINIA,FAYETTE,"5,584","23,665,897",353.18,"22,367,264",333.80,"628,482","446,592","223,557","5,150","20,875,122",337.79,1.043
51100,WEST VIRGINIA,GILMER,783,"2,744,879",292.13,"2,557,640",272.21,"86,255","64,728","36,254",713,"2,770,109",323.76,0.949
51110,WEST VIRGINIA,GRANT,"2,410","8,675,104",299.97,"8,328,247",287.98,"219,870","68,074","58,911","2,219","8,260,196",310.21,0.909
51120,WEST VIRGINIA,GREENBRIER,"5,453","20,189,255",308.53,"18,354,706",280.50,"979,059","471,841","383,647","5,130","22,487,439",365.29,1.008
51130,WEST VIRGINIA,HAMPSHIRE,"3,220","11,580,627",299.71,"11,243,233",290.97,"183,858","97,938","55,595","2,954","11,662,927",329.02,0.919
51140,WEST VIRGINIA,HANCOCK,"5,052","24,775,400",408.67,"23,320,998",384.68,"697,448","239,192","517,760","4,703","21,222,799",376.05,1.052
51150,WEST VIRGINIA,HARDY,"1,904","6,714,432",293.87,"6,473,083",283.31,"144,127","59,054","38,166","1,739","6,194,650",296.85,0.889
51160,WEST VIRGINIA,HARRISON,"9,236","36,360,493",328.07,"33,113,013",298.77,"1,753,511","742,152","751,816","8,326","31,524,750",315.53,0.985
51170,WEST VIRGINIA,JACKSON,"4,085","16,162,029",329.70,"15,211,336",310.31,"457,640","298,676","194,376","3,864","15,466,558",333.56,0.980
51180,WEST VIRGINIA,JEFFERSON,"6,364","19,418,302",254.27,"18,759,254",245.64,"334,690","205,601","118,756","5,399","19,731,387",304.55,0.847
51190,WEST VIRGINIA,KANAWHA,"22,439","95,007,548",352.84,"87,795,643",326.05,"3,421,288","2,095,720","1,694,897","20,388","83,885,176",342.87,1.054
51200,WEST VIRGINIA,LEWIS,"2,273","8,578,553",314.51,"7,839,229",287.40,"374,095","241,837","123,390","2,044","7,378,613",300.82,0.950
51210,WEST VIRGINIA,LINCOLN,"2,173","9,900,673",379.69,"9,229,863",353.96,"324,917","222,748","123,143","2,060","8,510,696",344.28,0.999
51220,WEST VIRGINIA,LOGAN,"3,988","19,801,376",413.77,"18,601,776",388.70,"544,715","446,088","208,795","3,748","15,891,318",353.33,1.003
51230,WEST VIRGINIA,MC DOWELL,"2,285","10,912,775",397.99,"10,236,397",373.32,"309,937","223,462","142,978","2,167","9,417,549",362.16,1.044
51240,WEST VIRGINIA,MARION,"7,564","31,751,849",349.81,"28,785,180",317.13,"1,740,875","639,209","586,585","6,901","28,636,374",345.80,1.040
51250,WEST VIRGINIA,MARSHALL,"2,900","12,946,223",372.02,"12,085,732",347.29,"456,272","152,065","252,152","2,670","10,034,836",313.20,1.024
51260,WEST VIRGINIA,MASON,"3,551","11,889,301",279.01,"11,221,357",263.34,"267,620","310,573","89,750","3,362","13,169,563",326.43,0.968
51270,WEST VIRGINIA,MERCER,"8,459","32,646,391",321.61,"30,450,202",299.98,"999,111","732,034","465,043","7,963","33,553,232",351.14,1.031
51280,WEST VIRGINIA,MINERAL,"3,939","20,060,547",424.40,"19,498,021",412.50,"356,669","91,706","114,150","3,696","18,747,130",422.69,0.970
51290,WEST VIRGINIA,MINGO,"2,582","12,410,798",400.56,"11,846,602",382.35,"183,163","321,360","59,671","2,456","9,778,921",331.80,0.980
51300,WEST VIRGINIA,MONONGALIA,"6,756","26,492,864",326.78,"23,278,312",287.13,"1,970,906","513,915","729,731","5,757","23,922,222",346.28,0.984
51310,WEST VIRGINIA,MONROE,"2,439","10,157,133",347.04,"9,501,552",324.64,"352,660","171,344","131,575","2,289","9,617,675",350.14,0.971
51320,WEST VIRGINIA,MORGAN,"2,710","9,308,329",286.23,"9,019,454",277.35,"163,411","76,280","49,184","2,481","9,993,288",335.66,0.935
51330,WEST VIRGINIA,NICHOLAS,"3,012","9,888,401",273.58,"9,072,137",251.00,"428,945","229,958","157,359","2,782","11,089,057",332.17,0.906
51340,WEST VIRGINIA,OHIO,"5,226","21,707,936",346.15,"20,053,631",319.77,"852,078","257,873","544,353","4,577","18,816,930",342.60,1.059
51350,WEST VIRGINIA,PENDLETON,"1,276","4,253,571",277.79,"4,106,292",268.17,"82,145","38,589","26,543","1,201","4,531,370",314.42,0.909
51360,WEST VIRGINIA,PLEASANTS,835,"3,272,875",326.63,"3,121,146",311.49,"64,830","58,930","27,967",784,"3,691,747",392.41,1.012
51370,WEST VIRGINIA,POCAHONTAS,"1,317","4,460,430",282.23,"4,027,863",254.86,"257,462","85,267","89,837","1,217","5,683,882",389.20,0.877
51380,WEST VIRGINIA,PRESTON,"4,069","16,930,703",346.74,"15,277,487",312.88,"1,052,070","247,631","353,514","3,769","16,694,690",369.12,0.960
51390,WEST VIRGINIA,PUTNAM,"5,513","21,733,453",328.52,"20,049,880",303.07,"827,446","497,705","358,421","5,057","21,885,733",360.65,1.003
51400,WEST VIRGINIA,RALEIGH,"9,872","40,744,705",343.94,"38,645,951",326.23,"835,999","988,339","274,414","9,099","38,820,816",355.54,1.045
51410,WEST VIRGINIA,RANDOLPH,"4,376","14,623,356",278.48,"13,257,351",252.46,"801,703","311,591","252,709","4,030","15,616,756",322.93,0.980
51420,WEST VIRGINIA,RITCHIE,"1,435","5,200,756",302.02,"4,947,450",287.31,"118,951","87,912","46,442","1,315","4,780,475",302.95,0.957
51430,WEST VIRGINIA,ROANE,"1,681","7,128,949",353.41,"6,680,867",331.20,"233,405","124,421","90,256","1,559","6,075,468",324.75,0.889
51440,WEST VIRGINIA,SUMMERS,"1,641","6,036,437",306.54,"5,686,634",288.78,"177,941","113,255","58,606","1,523","5,855,496",320.39,0.982
51450,WEST VIRGINIA,TAYLOR,"1,929","7,765,880",335.49,"7,049,802",304.55,"432,165","126,078","157,833","1,773","6,858,635",322.36,0.935
51460,WEST VIRGINIA,TUCKER,952,"3,099,955",271.35,"2,886,386",252.66,"128,743","45,719","39,105",887,"3,512,375",329.99,0.923
51470,WEST VIRGINIA,TYLER,969,"4,036,159",347.11,"3,724,202",320.28,"185,401","59,412","67,143",910,"4,029,499",369.00,0.993
51480,WEST VIRGINIA,UPSHUR,"2,788","8,193,741",244.91,"7,455,358",222.84,"413,669","161,224","163,487","2,510","8,651,432",287.23,0.918
51490,WEST VIRGINIA,WAYNE,"3,592","14,246,590",330.52,"13,260,587",307.64,"465,307","347,614","173,081","3,344","13,299,787",331.43,0.941
51500,WEST VIRGINIA,WEBSTER,"1,138","3,998,001",292.77,"3,640,267",266.57,"209,717","83,470","64,544","1,068","4,918,863",383.81,0.935
51510,WEST VIRGINIA,WETZEL,"2,262","9,533,809",351.23,"8,716,463",321.12,"483,267","131,450","202,629","2,138","8,749,933",341.05,0.956
51520,WEST VIRGINIA,WIRT,789,"3,800,464",401.40,"3,613,845",381.69,"93,784","66,049","26,786",736,"2,725,444",308.59,0.943
51530,WEST VIRGINIA,WOOD,"12,502","53,212,180",354.69,"50,828,278",338.80,"1,075,722","916,074","392,105","11,804","49,830,424",351.79,1.026
51540,WEST VIRGINIA,WYOMING,"2,265","10,036,097",369.25,"9,496,390",349.39,"222,602","240,998","76,105","2,134","8,330,249",325.30,0.951
52000,WISCONSIN,ADAMS,"2,155","6,996,858",270.57,"6,564,923",253.86,"259,965","69,628","102,340","2,022","8,096,455",333.68,0.948
52010,WISCONSIN,ASHLAND,"2,065","9,495,268",383.18,"9,293,901",375.06,"81,907","87,255","32,203","1,928","7,539,103",325.86,0.962
