"AGED -- 2009 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) "
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE
BENEFICIARIES ENROLLED IN PARTS A AND/OR B  
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED

CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES
33060,NEW YORK                 ,CHAUTAUQUA             ,"12,986","43,998,139",282.34,"39,593,641",254.08,"989,280","2,916,780","498,437","11,896","41,381,680",289.89,1.017
33070,NEW YORK                 ,CHEMUNG                ,"10,466","42,010,489",334.50,"38,132,967",303.63,"917,572","2,686,920","273,029","9,930","34,524,189",289.73,1.059
33080,NEW YORK                 ,CHENANGO               ,"6,175","19,108,236",257.87,"17,053,043",230.14,"781,162","919,366","354,664","5,749","18,798,518",272.49,0.937
33090,NEW YORK                 ,CLINTON                ,"9,210","40,839,774",369.52,"38,103,690",344.77,"697,123","1,907,291","131,668","8,769","30,558,456",290.40,0.985
33200,NEW YORK                 ,COLUMBIA               ,"8,352","33,654,507",335.79,"30,219,933",301.52,"1,223,310","1,706,770","504,492","7,709","29,230,024",315.97,1.010
33210,NEW YORK                 ,CORTLAND               ,"5,079","20,263,395",332.47,"18,095,094",296.89,"711,705","1,215,451","241,143","4,712","17,161,568",303.51,1.054
33220,NEW YORK                 ,DELAWARE               ,"6,568","26,110,407",331.28,"23,213,144",294.52,"1,288,562","1,110,750","497,950","6,153","21,622,545",292.85,0.971
33230,NEW YORK                 ,DUTCHESS               ,"34,297","159,813,540",388.31,"148,042,324",359.71,"2,339,971","8,548,469","882,774","31,905","134,676,349",351.76,1.021
33240,NEW YORK                 ,ERIE                   ,"60,605","239,324,589",329.08,"201,609,329",277.22,"14,275,489","13,721,588","9,718,182","49,794","170,073,566",284.63,1.002
33260,NEW YORK                 ,ESSEX                  ,"5,885","23,547,627",333.44,"21,650,186",306.57,"681,880","1,041,248","174,311","5,581","19,397,643",289.64,0.948
33270,NEW YORK                 ,FRANKLIN               ,"5,434","19,841,857",304.29,"17,698,170",271.41,"694,732","1,297,580","151,373","5,130","15,392,699",250.04,0.982
33280,NEW YORK                 ,FULTON                 ,"5,118","18,346,567",298.73,"16,304,354",265.47,"535,391","1,319,943","186,877","4,724","16,347,659",288.38,1.044
33290,NEW YORK                 ,GENESEE                ,"4,281","18,465,097",359.44,"15,385,097",299.48,"1,070,580","1,533,292","476,127","3,746","11,996,430",266.87,1.056
33300,NEW YORK                 ,GREENE                 ,"6,142","21,586,502",292.88,"19,089,713",259.01,"905,225","1,131,885","459,677","5,697","21,547,099",315.18,1.011
33310,NEW YORK                 ,HAMILTON               ,984,"3,421,031",289.72,"3,139,212",265.85,"79,871","169,039","32,908",929,"3,186,828",285.87,0.944
33320,NEW YORK                 ,HERKIMER               ,"7,041","32,018,442",378.95,"29,294,733",346.72,"1,230,402","976,124","517,181","6,582","24,278,307",307.38,1.032
33330,NEW YORK                 ,JEFFERSON              ,"10,708","36,100,545",280.95,"32,671,007",254.26,"1,162,098","1,842,017","425,421","10,114","36,243,501",298.62,1.017
33331,NEW YORK                 ,KINGS                  ,"162,908","1,340,571,200",685.75,"882,173,695",451.26,"138,051,200","218,659,330","101,686,974","145,846","920,409,652",525.90,1.308
33340,NEW YORK                 ,LEWIS                  ,"2,940","10,480,069",297.05,"9,573,707",271.36,"312,427","492,137","101,795","2,790","8,774,053",262.07,0.982
33350,NEW YORK                 ,LIVINGSTON             ,"3,495","12,451,953",296.90,"9,865,126",235.22,"1,135,127","900,886","550,815","3,043","10,413,714",285.18,1.011
33360,NEW YORK                 ,MADISON                ,"7,482","24,613,558",274.14,"21,892,943",243.84,"1,041,252","1,301,860","377,502","6,931","23,735,122",285.37,0.948
33370,NEW YORK                 ,MONROE                 ,"33,275","126,621,649",317.11,"99,342,864",248.79,"12,046,208","8,121,743","7,110,833","27,505","93,705,166",283.90,1.019
33380,NEW YORK                 ,MONTGOMERY             ,"6,449","25,039,087",323.55,"22,428,484",289.82,"768,761","1,532,513","309,327","5,955","22,611,800",316.43,1.077
33400,NEW YORK                 ,NASSAU                 ,"156,419","915,930,046",487.97,"778,592,975",414.80,"68,584,944","27,029,296","41,722,830","140,888","801,602,338",474.14,1.123
33420,NEW YORK                 ,NEW YORK               ,"145,885","910,943,621",520.35,"623,405,622",356.11,"105,842,411","111,525,534","70,170,053","124,712","614,417,066",410.56,1.088
33500,NEW YORK                 ,NIAGARA                ,"17,016","75,774,069",371.09,"63,821,491",312.56,"3,060,554","7,200,452","1,691,570","15,212","53,012,649",290.41,1.021
33510,NEW YORK                 ,ONEIDA                 ,"27,896","109,289,946",326.48,"100,378,902",299.86,"3,066,359","4,534,878","1,309,806","25,817","92,534,680",298.69,1.049
33520,NEW YORK                 ,ONONDAGA               ,"51,943","191,887,802",307.85,"166,495,175",267.11,"10,313,315","10,785,597","4,293,713","48,061","175,249,278",303.87,0.999
33530,NEW YORK                 ,ONTARIO                ,"7,061","23,288,152",274.84,"20,345,617",240.12,"1,151,669","1,315,084","475,780","5,844","17,120,913",244.14,0.957
33540,NEW YORK                 ,ORANGE                 ,"35,693","191,013,927",445.96,"174,578,727",407.59,"4,492,859","10,071,576","1,870,763","33,062","148,365,674",373.96,1.086
33550,NEW YORK                 ,ORLEANS                ,"2,597","9,542,611",306.21,"8,266,515",265.26,"483,781","598,367","193,946","2,377","7,111,429",249.31,0.938
33560,NEW YORK                 ,OSWEGO                 ,"11,724","46,843,081",332.96,"41,202,781",292.87,"2,231,580","2,578,096","830,624","11,006","42,225,557",319.72,0.966
33570,NEW YORK                 ,OTSEGO                 ,"8,384","29,378,399",292.01,"25,447,991",252.94,"2,033,546","1,174,626","722,234","7,758","25,090,894",269.52,0.916
33580,NEW YORK                 ,PUTNAM                 ,"10,418","53,181,692",425.40,"48,899,530",391.15,"1,844,610","1,776,974","660,576","9,596","44,634,769",387.62,1.007
33590,NEW YORK                 ,QUEENS                 ,"155,173","1,050,461,051",564.13,"753,684,728",404.76,"104,285,948","117,389,510","75,100,863","138,148","726,502,833",438.24,1.169
33600,NEW YORK                 ,RENSSELAER             ,"13,618","51,448,971",314.83,"45,609,564",279.10,"2,077,391","2,870,655","891,360","12,074","47,384,026",327.04,1.073
33610,NEW YORK                 ,RICHMOND               ,"31,777","205,027,700",537.67,"154,640,210",405.53,"18,209,756","21,865,054","10,312,679","28,303","149,912,334",441.39,1.074
33620,NEW YORK                 ,ROCKLAND               ,"33,450","176,468,819",439.63,"157,226,440",391.70,"4,486,879","12,953,459","1,802,040","30,093","158,488,527",438.89,1.062
33630,NEW YORK                 ,ST  LAWRENCE           ,"13,276","50,704,925",318.27,"44,970,716",282.28,"1,910,072","3,372,653","451,484","12,741","41,708,158",272.79,0.977
33640,NEW YORK                 ,SARATOGA               ,"18,791","62,546,679",277.38,"57,203,409",253.68,"1,848,555","2,734,317","760,398","16,877","61,522,016",303.78,1.015
33650,NEW YORK                 ,SCHENECTADY            ,"16,023","52,915,840",275.21,"48,540,199",252.45,"1,639,627","1,884,467","851,546","14,462","48,331,026",278.49,1.035
33660,NEW YORK                 ,SCHOHARIE              ,"4,023","12,722,265",263.53,"11,172,572",231.43,"786,550","473,313","289,829","3,731","11,909,298",266.00,0.916
33670,NEW YORK                 ,SCHUYLER               ,"2,327","8,326,896",298.20,"7,744,559",277.34,"179,782","345,142","57,411","2,191","7,380,641",280.72,0.997
33680,NEW YORK                 ,SENECA                 ,"2,849","9,678,210",283.09,"8,493,000",248.42,"443,106","596,567","145,535","2,566","7,980,613",259.18,0.952
33690,NEW YORK                 ,STEUBEN                ,"11,801","43,062,369",304.09,"38,324,865",270.63,"1,606,714","2,615,834","514,955","11,146","33,616,644",251.34,0.969
33700,NEW YORK                 ,SUFFOLK                ,"158,342","861,096,183",453.18,"760,198,339",400.08,"48,418,433","32,308,920","20,170,490","143,231","756,175,168",439.95,1.065
33710,NEW YORK                 ,SULLIVAN               ,"10,335","51,458,145",414.92,"45,569,248",367.43,"1,574,414","3,677,299","637,183","9,683","40,508,027",348.62,1.025
33720,NEW YORK                 ,TIOGA                  ,"5,560","20,105,908",301.35,"17,571,206",263.36,"1,242,460","739,013","553,229","5,228","20,301,865",323.61,0.945
33730,NEW YORK                 ,TOMPKINS               ,"9,145","25,696,787",234.16,"23,363,334",212.90,"848,233","1,234,317","250,901","8,275","25,387,382",255.66,0.919
33740,NEW YORK                 ,ULSTER                 ,"21,756","97,150,841",372.12,"88,270,589",338.11,"2,434,750","5,052,479","1,393,023","20,315","79,669,411",326.81,1.020
33750,NEW YORK                 ,WARREN                 ,"7,576","25,895,514",284.84,"24,061,734",264.67,"620,930","1,043,769","169,079","6,980","26,846,625",320.52,1.038
33760,NEW YORK                 ,WASHINGTON             ,"6,252","23,363,075",311.41,"21,851,467",291.26,"475,573","886,651","149,382","5,761","22,299,171",322.56,1.074
33770,NEW YORK                 ,WAYNE                  ,"5,802","21,912,688",314.73,"18,972,059",272.49,"1,048,423","1,348,711","543,494","5,068","16,198,963",266.36,0.975
33800,NEW YORK                 ,WESTCHESTER            ,"106,225","582,570,827",457.03,"494,285,440",387.77,"29,739,079","43,406,910","15,139,397","94,659","474,799,853",417.99,1.066
33900,NEW YORK                 ,WYOMING                ,"2,615","10,220,156",325.69,"8,881,352",283.03,"548,606","524,250","265,947","2,284","6,962,827",254.04,0.950
33910,NEW YORK                 ,YATES                  ,"2,269","7,224,496",265.33,"6,268,195",230.21,"416,821","388,646","150,831","2,005","6,138,050",255.11,0.956
34000,NORTH CAROLINA           ,ALAMANCE               ,"12,538","47,749,911",317.37,"40,902,553",271.86,"2,398,079","3,733,615","715,663","11,686","42,438,125",302.63,0.930
34010,NORTH CAROLINA           ,ALEXANDER              ,"4,101","15,105,261",306.94,"13,676,766",277.92,"306,094","1,018,593","103,807","3,915","15,063,922",320.65,0.965
34020,NORTH CAROLINA           ,ALLEGHANY              ,"1,785","6,996,461",326.63,"6,249,536",291.76,"262,548","360,424","123,952","1,743","6,290,925",300.77,0.962
34030,NORTH CAROLINA           ,ANSON                  ,"3,362","15,900,821",394.13,"14,019,633",347.50,"368,634","1,410,797","101,756","3,246","13,411,114",344.30,1.082
34040,NORTH CAROLINA           ,ASHE                   ,"4,188","14,449,887",287.53,"13,182,253",262.30,"408,758","701,482","157,392","4,057","14,518,343",298.22,0.961
34050,NORTH CAROLINA           ,AVERY                  ,"2,904","12,238,730",351.20,"11,469,293",329.12,"184,737","521,659","63,040","2,798","10,466,100",311.71,0.953
34060,NORTH CAROLINA           ,BEAUFORT               ,"7,967","26,211,920",274.17,"21,789,216",227.91,"1,154,985","2,643,602","624,116","7,708","26,763,195",289.34,0.895
34070,NORTH CAROLINA           ,BERTIE                 ,"3,188","14,755,795",385.71,"12,459,536",325.69,"510,468","1,527,253","258,537","3,118","12,079,566",322.84,0.968
34080,NORTH CAROLINA           ,BLADEN                 ,"3,982","18,094,013",378.66,"15,466,111",323.67,"447,295","2,086,626","93,980","3,860","16,688,844",360.29,1.023
34090,NORTH CAROLINA           ,BRUNSWICK              ,"17,999","55,698,368",257.88,"49,516,554",229.26,"1,581,029","4,204,376","396,408","17,421","69,956,058",334.63,0.879
34100,NORTH CAROLINA           ,BUNCOMBE               ,"29,972","109,680,359",304.95,"98,274,085",273.24,"2,175,107","8,541,782","689,382","28,404","98,593,378",289.26,0.932
34110,NORTH CAROLINA           ,BURKE                  ,"10,643","42,051,896",329.26,"38,165,652",298.83,"663,580","3,023,560","199,104","10,258","37,055,241",301.03,0.956
34120,NORTH CAROLINA           ,CABARRUS               ,"17,025","71,565,329",350.30,"65,862,328",322.38,"1,570,419","3,648,909","483,672","16,215","62,871,882",323.12,1.002
34130,NORTH CAROLINA           ,CALDWELL               ,"9,116","34,724,763",317.43,"31,580,274",288.69,"477,408","2,487,687","179,392","8,726","32,764,122",312.90,0.970
34140,NORTH CAROLINA           ,CAMDEN                 ,"1,079","3,349,121",258.66,"3,044,568",235.14,"60,707","225,388","18,456","1,033","3,821,006",308.25,0.933
34150,NORTH CAROLINA           ,CARTERET               ,"10,071","39,190,984",324.29,"35,469,688",293.50,"955,517","2,421,279","344,499","9,742","35,254,547",301.57,0.946
34160,NORTH CAROLINA           ,CASWELL                ,"2,099","7,692,897",305.42,"6,480,778",257.30,"406,674","681,975","123,469","2,007","7,156,507",297.15,0.991
34170,NORTH CAROLINA           ,CATAWBA                ,"19,006","61,152,334",268.13,"55,382,093",242.83,"1,086,118","4,318,682","365,440","18,160","66,487,832",305.10,0.907
34180,NORTH CAROLINA           ,CHATHAM                ,"5,283","20,811,852",328.28,"16,680,925",263.12,"1,734,546","1,701,910","694,470","4,993","16,864,311",281.47,0.897
34190,NORTH CAROLINA           ,CHEROKEE               ,"4,837","17,750,859",305.82,"16,000,924",275.67,"303,737","1,370,911","75,286","4,676","17,502,104",311.91,0.971
34200,NORTH CAROLINA           ,CHOWAN                 ,"2,613","9,764,783",311.42,"8,670,879",276.53,"332,460","605,453","155,989","2,531","9,050,602",297.99,0.947
34210,NORTH CAROLINA           ,CLAY                   ,"1,977","6,452,214",271.97,"5,875,520",247.66,"92,510","458,257","25,925","1,919","7,289,363",316.54,0.953
34220,NORTH CAROLINA           ,CLEVELAND              ,"14,283","56,255,818",328.22,"49,442,156",288.47,"1,360,025","5,160,306","293,330","13,895","50,738,980",304.30,0.965
34230,NORTH CAROLINA           ,COLUMBUS               ,"8,024","35,826,353",372.07,"30,514,598",316.91,"828,580","4,297,821","185,351","7,826","34,634,286",368.80,1.067
34240,NORTH CAROLINA           ,CRAVEN                 ,"15,340","56,103,205",304.78,"51,217,312",278.23,"992,936","3,536,170","356,786","14,869","55,050,657",308.53,0.940
34250,NORTH CAROLINA           ,CUMBERLAND             ,"25,239","105,801,585",349.33,"88,465,597",292.09,"2,911,952","13,705,825","718,210","24,093","84,426,343",292.02,0.985
34251,NORTH CAROLINA           ,CURRITUCK              ,"2,691","8,314,991",257.49,"7,629,849",236.28,"155,263","479,055","50,822","2,575","9,089,454",294.16,0.935
34270,NORTH CAROLINA           ,DARE                   ,"4,662","14,211,165",254.02,"12,894,369",230.49,"389,974","788,722","138,098","4,488","16,458,554",305.60,0.868
34280,NORTH CAROLINA           ,DAVIDSON               ,"10,815","44,964,531",346.47,"39,848,250",307.04,"1,157,199","3,372,740","586,342","10,263","39,505,749",320.78,0.975
34290,NORTH CAROLINA           ,DAVIE                  ,"3,654","14,648,479",334.07,"12,582,315",286.95,"651,841","1,056,529","357,793","3,453","13,978,094",337.34,0.956
34300,NORTH CAROLINA           ,DUPLIN                 ,"6,055","26,065,476",358.73,"22,435,217",308.77,"791,750","2,565,687","272,820","5,826","23,598,815",337.55,0.963
34310,NORTH CAROLINA           ,DURHAM                 ,"20,539","86,177,341",349.65,"70,740,898",287.02,"7,170,661","6,105,079","2,160,702","18,875","65,715,273",290.13,0.961
34320,NORTH CAROLINA           ,EDGECOMBE              ,"5,699","30,852,324",451.14,"25,814,599",377.47,"680,074","3,978,798","378,853","5,522","20,879,123",315.09,1.024
34330,NORTH CAROLINA           ,FORSYTH                ,"23,701","97,011,098",341.09,"81,678,845",287.18,"4,797,509","7,605,407","2,929,335","21,929","81,293,745",308.93,0.962
34340,NORTH CAROLINA           ,FRANKLIN               ,"4,576","19,212,234",349.87,"16,940,816",308.51,"591,393","1,511,271","168,752","4,347","16,466,774",315.67,0.982
34350,NORTH CAROLINA           ,GASTON                 ,"21,882","94,507,261",359.91,"83,281,628",317.16,"2,069,268","8,875,587","280,777","20,959","89,882,263",357.37,1.024
34360,NORTH CAROLINA           ,GATES                  ,"1,462","5,270,925",300.44,"4,658,125",265.51,"148,819","425,927","38,053","1,397","4,863,618",290.12,0.966
34370,NORTH CAROLINA           ,GRAHAM                 ,"1,269","4,531,103",297.55,"4,167,835",273.70,"37,835","315,298","10,133","1,217","4,252,984",291.22,0.978
34380,NORTH CAROLINA           ,GRANVILLE              ,"4,987","19,784,446",330.60,"16,944,152",283.14,"1,027,522","1,513,352","299,418","4,717","15,485,190",273.57,0.935
34390,NORTH CAROLINA           ,GREENE                 ,"1,856","9,351,283",419.87,"7,402,833",332.38,"479,103","1,145,294","324,051","1,806","6,798,019",313.68,0.979
34400,NORTH CAROLINA           ,GUILFORD               ,"36,842","135,336,324",306.12,"120,129,096",271.72,"3,030,350","10,637,888","1,538,989","34,191","121,096,246",295.15,0.956
34410,NORTH CAROLINA           ,HALIFAX                ,"7,890","39,385,559",415.99,"33,972,196",358.81,"1,056,780","3,957,109","399,473","7,626","27,134,366",296.51,0.994
34420,NORTH CAROLINA           ,HARNETT                ,"8,371","42,664,447",424.72,"36,328,029",361.65,"965,376","5,049,355","321,686","8,041","34,187,038",354.30,1.018
34430,NORTH CAROLINA           ,HAYWOOD                ,"8,385","30,133,844",299.48,"27,989,435",278.17,"278,190","1,789,131","77,086","8,106","28,521,026",293.21,0.944
34440,NORTH CAROLINA           ,HENDERSON              ,"18,788","60,582,714",268.71,"56,322,358",249.82,"841,099","3,128,418","290,838","18,180","66,139,715",303.17,0.932
34450,NORTH CAROLINA           ,HERTFORD               ,"3,235","14,126,862",363.91,"11,850,980",305.28,"380,970","1,721,220","173,691","3,148","10,405,215",275.45,0.954
34460,NORTH CAROLINA           ,HOKE                   ,"1,795","7,285,685",338.24,"6,488,601",301.23,"86,000","684,464","26,620","1,699","7,103,835",348.43,1.030
34470,NORTH CAROLINA           ,HYDE                   ,723,"2,949,876",340.00,"2,582,673",297.68,"102,736","207,386","57,080",688,"2,429,823",294.31,0.943
34480,NORTH CAROLINA           ,IREDELL                ,"16,438","64,355,743",326.25,"58,492,585",296.53,"1,376,685","4,041,186","445,286","15,650","62,954,157",335.22,0.997
34490,NORTH CAROLINA           ,JACKSON                ,"4,520","13,672,557",252.08,"12,378,637",228.22,"183,938","1,061,156","48,824","4,382","14,594,460",277.55,0.927
34500,NORTH CAROLINA           ,JOHNSTON               ,"12,696","62,179,352",408.13,"53,824,052",353.29,"1,278,490","6,698,620","378,188","12,194","52,954,944",361.89,1.046
34510,NORTH CAROLINA           ,JONES                  ,"1,505","6,080,008",336.66,"5,416,430",299.91,"152,116","465,413","46,047","1,450","5,569,594",320.09,1.025
34520,NORTH CAROLINA           ,LEE                    ,"7,910","29,018,834",305.72,"25,490,171",268.54,"939,868","2,303,659","285,134","7,558","28,870,914",318.33,0.945
34530,NORTH CAROLINA           ,LENOIR                 ,"9,341","43,433,625",387.48,"37,114,398",331.11,"990,964","4,838,478","489,783","9,067","35,245,838",323.94,1.020
34540,NORTH CAROLINA           ,LINCOLN                ,"8,894","35,548,979",333.08,"31,470,356",294.87,"989,132","2,912,931","176,558","8,569","33,929,783",329.97,0.954
34550,NORTH CAROLINA           ,MCDOWELL               ,"5,574","18,597,076",278.03,"16,523,777",247.04,"313,997","1,678,357","80,944","5,335","16,401,172",256.19,0.929
34560,NORTH CAROLINA           ,MACON                  ,"7,181","19,644,261",227.97,"18,228,522",211.54,"248,794","1,102,746","64,197","6,950","23,072,773",276.65,0.902
34570,NORTH CAROLINA           ,MADISON                ,"2,888","10,946,348",315.86,"9,812,698",283.15,"212,825","850,053","70,771","2,769","9,325,702",280.66,0.919
34580,NORTH CAROLINA           ,MARTIN                 ,"3,982","19,564,257",409.43,"15,969,004",334.19,"637,412","2,596,447","361,392","3,889","14,880,210",318.85,1.024
34590,NORTH CAROLINA           ,MECKLENBURG            ,"66,280","235,681,008",296.32,"206,017,568",259.02,"8,442,085","19,092,185","2,129,168","61,785","233,737,498",315.26,0.947
34600,NORTH CAROLINA           ,MITCHELL               ,"2,481","8,802,100",295.65,"7,823,507",262.78,"171,287","762,008","45,297","2,390","7,610,114",265.35,0.915
34610,NORTH CAROLINA           ,MONTGOMERY             ,"3,047","12,883,967",352.37,"11,870,313",324.64,"177,956","794,358","41,339","2,946","11,449,716",323.88,0.979
34620,NORTH CAROLINA           ,MOORE                  ,"16,144","56,812,907",293.26,"52,204,582",269.47,"684,866","3,707,681","215,775","15,663","60,770,794",323.32,0.930
34630,NORTH CAROLINA           ,NASH                   ,"12,896","56,607,681",365.80,"47,991,716",310.12,"1,132,758","7,056,623","426,582","12,353","43,508,028",293.51,1.004
34640,NORTH CAROLINA           ,NEW HANOVER            ,"24,401","87,811,060",299.89,"76,231,369",260.34,"3,411,015","7,267,108","901,566","23,462","97,828,032",347.47,0.939
34650,NORTH CAROLINA           ,NORTHAMPTON            ,"3,259","15,712,579",401.77,"13,498,252",345.15,"431,598","1,609,219","173,508","3,145","11,433,924",302.97,0.998
34660,NORTH CAROLINA           ,ONSLOW                 ,"12,028","46,478,275",322.01,"40,000,802",277.14,"1,408,299","4,599,786","469,387","11,683","45,382,381",323.71,0.946
34670,NORTH CAROLINA           ,ORANGE                 ,"11,641","42,518,504",304.37,"31,026,261",222.10,"5,176,306","4,209,317","2,106,619","10,530","35,580,255",281.58,0.899
34680,NORTH CAROLINA           ,PAMLICO                ,"2,281","7,299,104",266.66,"6,723,334",245.63,"99,536","433,244","42,988","2,212","7,976,420",300.50,0.903
34690,NORTH CAROLINA           ,PASQUOTANK             ,"5,029","17,272,927",286.22,"15,647,501",259.29,"320,739","1,206,251","98,435","4,845","16,787,755",288.75,0.964
34700,NORTH CAROLINA           ,PENDER                 ,"6,172","21,263,780",287.10,"18,608,779",251.25,"737,447","1,713,441","204,112","5,989","24,807,418",345.18,0.930
34710,NORTH CAROLINA           ,PERQUIMANS             ,"2,351","8,437,857",299.09,"7,521,806",266.62,"220,629","612,138","83,283","2,281","8,025,856",293.21,0.906
34720,NORTH CAROLINA           ,PERSON                 ,"3,663","16,602,091",377.70,"13,775,039",313.38,"1,182,525","1,336,752","307,773","3,483","12,537,277",299.96,0.958
34730,NORTH CAROLINA           ,PITT                   ,"14,912","69,645,027",389.20,"52,679,769",294.39,"4,913,676","8,426,287","3,625,294","14,265","50,823,491",296.90,0.932
34740,NORTH CAROLINA           ,POLK                   ,"3,890","14,783,753",316.70,"13,710,517",293.71,"275,733","703,734","93,767","3,778","14,306,042",315.56,0.935
34750,NORTH CAROLINA           ,RANDOLPH               ,"11,697","45,442,933",323.75,"40,668,744",289.74,"839,051","3,562,181","372,954","10,986","41,562,140",315.27,0.992
34760,NORTH CAROLINA           ,RICHMOND               ,"6,036","28,715,602",396.45,"25,751,228",355.52,"412,175","2,434,869","117,329","5,863","22,660,094",322.08,1.023
34770,NORTH CAROLINA           ,ROBESON                ,"13,630","69,360,487",424.07,"57,175,497",349.57,"1,308,299","10,583,778","292,910","13,202","52,953,548",334.25,1.047
34780,NORTH CAROLINA           ,ROCKINGHAM             ,"8,837","34,763,081",327.82,"30,806,370",290.51,"759,826","2,780,023","416,859","8,397","28,530,126",283.14,1.009
34790,NORTH CAROLINA           ,ROWAN                  ,"13,775","52,270,044",316.21,"48,606,780",294.05,"709,570","2,673,931","279,761","13,040","48,289,473",308.60,1.001
34800,NORTH CAROLINA           ,RUTHERFORD             ,"9,031","32,908,035",303.66,"29,006,999",267.66,"628,437","3,101,596","171,001","8,747","29,245,519",278.62,0.931
34810,NORTH CAROLINA           ,SAMPSON                ,"6,769","33,952,988",418.00,"28,454,116",350.30,"1,016,322","4,224,289","258,260","6,509","25,937,410",332.07,1.028
34820,NORTH CAROLINA           ,SCOTLAND               ,"4,028","15,975,020",330.50,"14,352,785",296.94,"197,744","1,363,593","60,897","3,911","14,481,259",308.56,1.030
34830,NORTH CAROLINA           ,STANLY                 ,"8,732","35,207,436",336.00,"32,053,145",305.90,"574,860","2,416,474","162,956","8,441","31,843,308",314.37,0.985
34840,NORTH CAROLINA           ,STOKES                 ,"2,867","13,398,887",389.46,"11,700,817",340.10,"476,606","904,949","316,514","2,685","10,456,470",324.53,0.935
34850,NORTH CAROLINA           ,SURRY                  ,"7,532","31,927,202",353.24,"28,145,440",311.40,"909,355","2,388,612","483,794","7,260","29,086,582",333.87,1.051
34860,NORTH CAROLINA           ,SWAIN                  ,"2,132","7,276,718",284.42,"6,732,916",263.17,"67,710","457,085","19,005","2,047","7,784,921",316.92,1.009
34870,NORTH CAROLINA           ,TRANSYLVANIA           ,"6,203","18,049,975",242.49,"16,875,122",226.71,"274,919","818,890","81,042","6,036","22,554,485",311.39,0.884
34880,NORTH CAROLINA           ,TYRRELL                ,578,"2,697,872",388.97,"2,439,775",351.76,"78,053","135,512","44,530",565,"2,066,347",304.77,0.925
34890,NORTH CAROLINA           ,UNION                  ,"14,376","55,446,600",321.41,"48,842,087",283.12,"1,410,813","4,830,730","362,969","13,633","54,286,975",331.84,0.945
34900,NORTH CAROLINA           ,VANCE                  ,"4,674","18,931,924",337.54,"16,471,150",293.67,"798,260","1,477,200","185,313","4,395","13,596,241",257.80,0.941
34910,NORTH CAROLINA           ,WAKE                   ,"62,228","208,035,707",278.59,"190,119,880",254.60,"5,076,702","11,165,302","1,673,821","57,734","218,969,239",316.06,0.908
34920,NORTH CAROLINA           ,WARREN                 ,"2,202","9,150,784",346.31,"7,875,762",298.05,"390,705","778,924","105,392","2,097","7,238,995",287.67,0.982
34930,NORTH CAROLINA           ,WASHINGTON             ,"2,148","9,141,410",354.65,"8,081,756",313.54,"310,687","595,127","153,839","2,096","7,796,030",309.96,0.900
34940,NORTH CAROLINA           ,WATAUGA                ,"4,887","19,694,000",335.82,"18,003,527",307.00,"483,557","1,041,718","165,196","4,660","17,150,776",306.70,0.931
34950,NORTH CAROLINA           ,WAYNE                  ,"13,639","63,831,258",390.00,"55,942,419",341.80,"1,316,979","6,147,729","424,128","13,186","50,755,638",320.77,0.978
34960,NORTH CAROLINA           ,WILKES                 ,"7,435","34,137,767",382.62,"29,787,516",333.87,"1,150,343","2,612,398","587,508","7,146","25,773,195",300.56,0.999
34970,NORTH CAROLINA           ,WILSON                 ,"10,400","50,414,789",403.96,"43,387,109",347.65,"1,149,251","5,395,025","483,403","10,028","38,760,453",322.10,0.981
34980,NORTH CAROLINA           ,YADKIN                 ,"3,043","14,372,642",393.60,"12,666,234",346.87,"476,494","968,790","261,123","2,879","11,456,186",331.60,0.979
34981,NORTH CAROLINA           ,YANCEY                 ,"3,021","9,951,855",274.52,"8,958,924",247.13,"120,934","832,058","39,937","2,923","9,192,489",262.07,0.901
35000,NORTH DAKOTA             ,ADAMS                  ,530,"2,255,704",354.67,"2,187,419",343.93,"28,915","33,942","5,427",510,"2,208,659",360.89,1.033
35010,NORTH DAKOTA             ,BARNES                 ,"1,922","5,727,232",248.32,"5,501,918",238.55,"95,942","95,905","33,466","1,822","5,742,439",262.64,0.939
35020,NORTH DAKOTA             ,BENSON                 ,740,"2,116,927",238.39,"1,965,750",221.37,"44,298","97,476","9,401",683,"1,944,542",237.26,0.901
35030,NORTH DAKOTA             ,BILLINGS               ,67,"151,856",188.88,"150,803",187.57,456,259,337,64,"178,824",232.84,0.853
35040,NORTH DAKOTA             ,BOTTINEAU              ,"1,245","4,558,199",305.10,"4,383,345",293.40,"66,858","86,809","21,184","1,195","3,886,658",271.04,0.840
35050,NORTH DAKOTA             ,BOWMAN                 ,684,"2,632,011",320.66,"2,541,984",309.70,"32,089","49,057","8,879",660,"2,426,989",306.44,0.859
