"AGED -- 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) 
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE BENEFICIARIES 
ENROLLED IN PARTS A AND/OR B 
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY 
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,
03050,ARIZONA,GREENLEE,795,"2,665,786",279.43,"2,360,803",247.46,"59,157","226,299","19,527",743,"2,479,254",278.07,0.786,,,,,
03055,ARIZONA,LAPAZ,"3,704","14,192,268",319.30,"13,084,257",294.37,"218,065","800,426","89,520","3,384","14,939,298",367.89,0.924,,,,,
03060,ARIZONA,MARICOPA,"280,419","955,066,182",283.82,"874,476,253",259.87,"16,490,404","55,911,687","8,187,838","249,330","1,200,642,596",401.29,0.914,,,,,
03070,ARIZONA,MOHAVE,"34,962","129,529,123",308.74,"119,255,101",284.25,"2,167,142","7,276,625","830,255","32,692","140,235,363",357.47,0.953,,,,,
03080,ARIZONA,NAVAJO,"12,313","49,224,351",333.15,"44,725,604",302.70,"639,343","3,596,083","263,320","11,509","46,368,767",335.74,0.870,,,,,
03090,ARIZONA,PIMA,"89,479","271,457,348",252.81,"239,346,711",222.91,"9,640,677","19,011,114","3,458,846","79,070","338,897,105",357.17,0.891,,,,,
03100,ARIZONA,PINAL,"26,318","89,239,656",282.57,"81,492,669",258.04,"1,306,581","5,915,515","524,891","23,672","109,829,775",386.64,0.892,,,,,
03110,ARIZONA,SANTA CRUZ,"3,637","8,096,104",185.50,"6,894,883",157.98,"356,663","729,978","114,580","3,152","10,048,577",265.67,0.746,,,,,
03120,ARIZONA,YAVAPAI,"39,597","127,076,019",267.44,"119,056,601",250.56,"1,659,332","5,628,709","731,377","36,391","155,611,954",356.34,0.870,,,,,
03130,ARIZONA,YUMA,"20,208","78,675,001",324.44,"72,947,089",300.82,"779,016","4,681,640","267,256","18,798","84,117,779",372.90,0.956,,,,,
04000,ARKANSAS,ARKANSAS,"2,874","10,265,748",297.66,"9,558,650",277.16,"86,126","583,040","37,932","2,684","10,020,569",311.12,0.917,,,,,
04010,ARKANSAS,ASHLEY,"3,309","15,524,167",390.96,"14,631,818",368.49,"197,653","621,563","73,133","3,163","14,072,562",370.76,0.956,,,,,
04020,ARKANSAS,BAXTER,"8,957","29,933,448",278.49,"28,674,355",266.78,"223,500","965,932","69,661","8,577","32,391,191",314.71,0.950,,,,,
04030,ARKANSAS,BENTON,"19,302","65,380,363",282.27,"62,107,956",268.14,"469,206","2,596,006","207,195","17,381","72,635,400",348.25,0.952,,,,,
04040,ARKANSAS,BOONE,"6,146","22,143,316",300.24,"20,526,413",278.32,"221,964","1,319,039","75,901","5,786","21,255,031",306.13,0.937,,,,,
04050,ARKANSAS,BRADLEY,"1,707","8,146,383",397.69,"7,721,259",376.94,"76,255","318,996","29,873","1,639","8,430,208",428.63,1.007,,,,,
04060,ARKANSAS,CALHOUN,671,"2,757,370",342.45,"2,547,388",316.37,"48,168","139,393","22,421",632,"2,862,262",377.41,0.996,,,,,
04070,ARKANSAS,CARROLL,"3,753","11,959,630",265.56,"11,406,148",253.27,"126,560","388,866","38,056","3,418","13,053,625",318.26,0.843,,,,,
04080,ARKANSAS,CHICOT,"1,889","9,392,416",414.35,"8,679,162",382.88,"92,206","586,377","34,671","1,774","7,197,699",338.11,0.948,,,,,
04090,ARKANSAS,CLARK,"3,028","10,607,391",291.93,"10,099,348",277.94,"72,776","417,442","17,825","2,819","9,587,191",283.41,0.954,,,,,
04100,ARKANSAS,CLAY,"2,779","10,958,081",328.60,"10,074,244",302.09,"139,268","703,367","41,202","2,625","10,362,709",328.97,0.936,,,,,
04110,ARKANSAS,CLEBURNE,"5,209","15,332,199",245.28,"14,430,425",230.86,"106,662","753,220","41,892","5,011","18,014,610",299.58,0.926,,,,,
04120,ARKANSAS,CLEVELAND,"1,215","4,425,747",303.55,"4,066,682",278.92,"64,025","246,284","48,756","1,155","4,917,715",354.81,0.961,,,,,
04130,ARKANSAS,COLUMBIA,"3,394","13,485,143",331.10,"12,675,436",311.22,"134,248","640,825","34,634","3,236","13,841,722",356.45,0.972,,,,,
04140,ARKANSAS,CONWAY,"3,156","11,860,555",313.17,"11,136,562",294.06,"103,611","588,158","32,224","2,958","11,392,705",320.96,0.935,,,,,
04150,ARKANSAS,CRAIGHEAD,"11,293","47,196,017",348.27,"43,868,366",323.71,"386,928","2,762,021","178,702","10,601","40,510,390",318.45,0.940,,,,,
04160,ARKANSAS,CRAWFORD,"5,568","23,301,259",348.74,"21,683,662",324.53,"220,349","1,330,396","66,851","5,092","20,083,742",328.68,0.953,,,,,
04170,ARKANSAS,CRITTENDEN,"4,788","22,238,729",387.06,"19,138,822",333.10,"635,435","2,152,382","312,090","4,377","17,848,912",339.82,1.030,,,,,
04180,ARKANSAS,CROSS,"2,368","9,950,656",350.18,"9,281,522",326.63,"109,967","511,495","47,672","2,237","8,170,354",304.36,0.927,,,,,
04190,ARKANSAS,DALLAS,"1,121","4,498,989",334.45,"4,188,152",311.34,"61,533","221,546","27,758","1,070","4,410,104",343.47,0.959,,,,,
