"AGED -- 2008 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) AND 2007 DEMOGRAPHIC FACTORS FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE"
AGED BENEFICIARIES

STATE,CODE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART A DEMOG FACTORS,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,PART B DEMOG FACTORS,AGED & DBLD MEAN RISK SCORES
KANSAS                   ,17230,EDWARDS                ,604,"3,144,125",433.79,"3,054,291",421.40,"31,685","41,600","16,549",1.012,570,"2,340,726",341.66,1.027,0.917
KANSAS                   ,17240,ELK                    ,634,"2,562,346",336.80,"2,445,850",321.48,"32,651","66,992","16,853",1.005,613,"2,063,166",280.17,1.019,0.959
KANSAS                   ,17250,ELLIS                  ,"3,749","16,990,997",377.68,"16,469,111",366.08,"122,904","359,527","39,455",0.966,"3,575","12,829,532",298.98,0.991,0.961
KANSAS                   ,17260,ELLSWORTH              ,"1,098","6,394,320",485.30,"6,267,419",475.67,"47,666","62,746","16,489",1.033,"1,070","4,391,603",341.95,1.028,0.991
KANSAS                   ,17270,FINNEY                 ,"3,111","12,048,799",322.75,"11,518,205",308.53,"128,138","344,776","57,680",0.935,"2,899","10,278,215",295.38,0.982,0.946
KANSAS                   ,17280,FORD                   ,"3,154","12,515,967",330.69,"11,933,142",315.29,"130,819","400,260","51,746",0.990,"2,969","10,718,192",300.77,1.010,0.969
KANSAS                   ,17290,FRANKLIN               ,"3,157","12,415,397",327.72,"11,952,962",315.51,"122,032","297,293","43,110",0.962,"3,021","11,513,901",317.60,0.991,0.999
KANSAS                   ,17300,GEARY                  ,"2,398","8,528,953",296.39,"8,080,187",280.80,"105,751","296,618","46,397",0.930,"2,306","7,606,578",274.88,0.963,0.910
KANSAS                   ,17310,GOVE                   ,628,"3,269,260",433.82,"3,202,252",424.93,"14,182","44,878","7,948",0.971,617,"2,497,776",337.13,0.988,1.139
KANSAS                   ,17320,GRAHAM                 ,614,"2,379,192",322.91,"2,336,721",317.14,"9,373","29,248","3,850",0.969,599,"2,533,416",352.26,0.989,0.926
KANSAS                   ,17330,GRANT                  ,777,"3,449,626",369.97,"3,329,225",357.06,"22,577","85,629","12,195",0.962,752,"3,235,691",358.33,0.987,1.001
KANSAS                   ,17340,GRAY                   ,773,"2,469,263",266.20,"2,343,615",252.65,"28,539","82,891","14,218",0.974,749,"2,321,438",258.00,0.996,0.889
KANSAS                   ,17350,GREELEY                ,248,"1,694,472",569.38,"1,640,356",551.19,"14,674","30,653","8,789",0.994,237,"1,067,002",374.26,1.014,1.085
KANSAS                   ,17360,GREENWOOD              ,"1,383","7,150,250",430.84,"6,832,047",411.67,"107,570","162,454","48,179",0.999,"1,341","5,989,587",372.07,1.019,0.982
KANSAS                   ,17370,HAMILTON               ,400,"2,499,286",520.68,"2,448,377",510.08,"12,823","29,640","8,446",1.021,374,"1,725,163",383.71,1.035,0.996
KANSAS                   ,17380,HARPER                 ,"1,107","5,688,937",428.25,"5,401,447",406.61,"98,874","128,259","60,357",1.012,"1,077","4,107,549",317.65,1.016,0.972
KANSAS                   ,17390,HARVEY                 ,"4,922","20,688,168",350.27,"19,893,648",336.82,"282,737","370,279","141,504",1.021,"4,684","17,192,186",305.85,1.032,1.007
KANSAS                   ,17391,HASKELL                ,424,"1,553,125",305.25,"1,502,373",295.28,"6,460","40,517","3,775",0.956,400,"1,819,363",378.64,0.989,0.883
KANSAS                   ,17410,HODGEMAN               ,334,"1,195,817",298.36,"1,166,353",291.01,"6,923","19,093","3,448",0.981,317,"1,371,314",359.64,1.012,0.976
KANSAS                   ,17420,JACKSON                ,"1,830","7,500,238",341.54,"7,307,592",332.77,"12,911","174,577","5,158",0.949,"1,760","7,255,777",343.42,0.973,0.922
KANSAS                   ,17430,JEFFERSON              ,"2,585","9,337,613",301.02,"8,839,421",284.96,"134,620","334,524","29,048",0.926,"2,440","8,030,855",274.20,0.971,0.886
KANSAS                   ,17440,JEWELL                 ,757,"3,351,078",368.90,"3,273,189",360.32,"26,775","41,946","9,168",0.964,734,"3,086,856",350.06,0.979,0.876
KANSAS                   ,17450,JOHNSON                ,"42,918","176,751,411",343.20,"169,682,092",329.47,"2,717,492","3,175,467","1,176,360",0.912,"39,176","147,673,010",314.12,0.959,0.970
KANSAS                   ,17451,KEARNY                 ,479,"2,160,065",375.79,"2,083,847",362.53,"18,319","48,969","8,930",0.957,461,"1,907,161",344.75,0.982,0.992
KANSAS                   ,17470,KINGMAN                ,"1,386","6,551,909",393.93,"6,284,628",377.86,"91,209","121,622","54,450",0.986,"1,348","5,619,927",347.42,1.007,1.045
KANSAS                   ,17480,KIOWA                  ,468,"1,464,725",260.81,"1,434,702",255.47,"9,703","14,016","6,304",1.018,448,"1,508,560",280.56,1.031,0.873
KANSAS                   ,17490,LABETTE                ,"3,325","15,649,675",392.22,"14,546,132",364.56,"88,604","974,570","40,369",1.032,"3,206","12,068,410",313.67,1.028,1.063
KANSAS                   ,17500,LANE                   ,374,"1,956,476",435.93,"1,911,785",425.98,"8,775","31,582","4,334",0.959,363,"1,856,100",425.81,0.982,1.002
KANSAS                   ,17510,LEAVENWORTH            ,"6,623","30,430,539",382.89,"28,665,230",360.68,"433,547","1,165,610","166,152",0.938,"6,207","23,266,418",312.32,0.978,0.956
KANSAS                   ,17520,LINCOLN                ,603,"4,344,668",600.42,"4,247,317",586.97,"36,547","46,920","13,884",1.031,585,"2,878,152",409.76,1.031,0.971
KANSAS                   ,17530,LINN                   ,"1,457","6,435,535",368.08,"6,177,077",353.30,"64,123","172,355","21,980",0.973,"1,398","5,185,977",308.95,1.005,0.954
KANSAS                   ,17540,LOGAN                  ,581,"3,138,952",450.22,"3,068,961",440.18,"15,919","46,892","7,180",0.998,558,"2,694,005",401.67,1.010,1.153
KANSAS                   ,17550,LYON                   ,"4,339","18,656,675",358.31,"17,609,044",338.19,"293,448","641,716","112,467",0.959,"4,166","14,488,179",289.80,0.983,0.902
KANSAS                   ,17560,MC PHERSON             ,"4,688","15,692,869",278.95,"15,212,430",270.41,"141,107","276,436","62,896",1.012,"4,515","16,689,058",307.97,1.020,0.973
KANSAS                   ,17570,MARION                 ,"2,339","9,234,770",329.01,"8,894,035",316.87,"117,709","165,613","57,413",1.044,"2,257","7,720,938",285.05,1.043,0.907
KANSAS                   ,17580,MARSHALL               ,"2,038","7,767,999",317.63,"7,551,001",308.76,"67,065","136,244","13,689",1.018,"1,978","6,979,813",293.96,1.025,0.943
KANSAS                   ,17590,MEADE                  ,750,"4,749,452",527.72,"4,674,922",519.44,"19,099","43,926","11,505",1.010,721,"3,686,255",426.01,1.029,0.986
KANSAS                   ,17600,MIAMI                  ,"2,688","10,740,574",332.98,"10,568,442",327.64,"61,073","85,530","25,529",0.960,"2,544","8,984,537",294.30,0.990,0.968
