"AGED -- 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
BENEFICIARIES ENROLLED IN PARTS A AND/OR B  ,,,,,,,,,,,,,,
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY,,,,,,,,,,,,,,
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES
17950,KANSAS                   ,SUMNER,"3,374","10,649,846",263.04,"9,661,775",238.63,"307,699","486,207","194,164","3,208","11,749,498",305.21,0.890
17960,KANSAS                   ,THOMAS,"1,098","6,567,692",498.46,"6,284,121",476.94,"79,812","160,703","43,054","1,058","5,291,011",416.75,0.975
17970,KANSAS                   ,TREGO,627,"3,573,823",474.99,"3,519,988",467.83,"18,257","29,702","5,875",608,"3,683,989",504.93,1.075
17980,KANSAS                   ,WABAUNSEE,982,"3,700,966",314.07,"3,503,654",297.32,"27,762","160,964","8,585",930,"3,172,576",284.28,0.897
17981,KANSAS                   ,WALLACE,288,"1,526,929",441.82,"1,491,463",431.56,"5,343","23,145","6,977",284,"1,533,115",449.86,0.989
17982,KANSAS                   ,WASHINGTON,"1,297","5,614,772",360.75,"5,437,589",349.37,"54,187","101,456","21,539","1,239","4,746,624",319.25,0.897
17983,KANSAS                   ,WICHITA,360,"2,941,980",681.01,"2,895,132",670.17,"8,528","32,685","5,633",334,"1,771,796",442.06,0.923
17984,KANSAS                   ,WILSON,"1,633","7,636,937",389.72,"7,349,287",375.04,"81,840","163,036","42,772","1,573","7,967,605",422.10,0.971
17985,KANSAS                   ,WOODSON,666,"2,437,961",305.05,"2,326,577",291.11,"22,971","76,464","11,948",636,"2,611,319",342.15,0.940
17986,KANSAS                   ,WYANDOTTE,"11,709","58,913,589",419.29,"53,418,489",380.18,"1,796,121","2,955,842","743,136","10,626","42,117,654",330.30,1.028
18000,KENTUCKY                 ,ADAIR,"2,317","13,660,176",491.30,"11,875,903",427.13,"203,463","1,525,712","55,098","2,244","9,238,505",343.08,1.026
18010,KENTUCKY                 ,ALLEN,"2,316","9,898,753",356.17,"9,076,898",326.60,"83,065","721,588","17,199","2,266","7,600,928",279.53,0.910
18020,KENTUCKY                 ,ANDERSON,"2,070","8,459,177",340.55,"7,643,458",307.71,"167,702","593,190","54,827","1,951","7,772,288",331.98,0.960
18030,KENTUCKY                 ,BALLARD,"1,566","7,045,928",374.94,"6,691,146",356.06,"61,010","286,541","7,230","1,504","5,879,082",325.75,1.027
18040,KENTUCKY                 ,BARREN,"5,054","20,606,587",339.77,"17,823,816",293.89,"471,666","2,118,278","192,826","4,913","19,161,973",325.02,0.963
18050,KENTUCKY                 ,BATH,"1,216","4,642,404",318.15,"3,878,975",265.83,"153,334","571,969","38,125","1,202","4,970,307",344.59,1.029
18060,KENTUCKY                 ,BELL,"3,677","18,792,942",425.91,"16,726,850",379.09,"304,134","1,612,039","149,918","3,670","17,919,697",406.90,1.027
18070,KENTUCKY                 ,BOONE,"8,577","40,399,123",392.51,"37,246,851",361.89,"791,674","2,105,891","254,705","7,902","30,928,953",326.17,0.981
18080,KENTUCKY                 ,BOURBON,"2,083","7,701,959",308.13,"6,850,247",274.05,"184,263","611,672","55,777","1,959","7,751,703",329.75,0.996
18090,KENTUCKY                 ,BOYD,"6,832","33,214,970",405.14,"29,302,497",357.42,"196,649","3,645,740","70,082","6,671","29,581,149",369.52,1.093
18100,KENTUCKY                 ,BOYLE,"3,946","16,830,511",355.43,"14,694,995",310.34,"343,875","1,710,216","81,423","3,817","15,840,377",345.83,0.967
18110,KENTUCKY                 ,BRACKEN,"1,017","4,222,798",346.02,"3,778,107",309.58,"112,700","305,037","26,953",988,"3,769,239",317.92,0.961
18120,KENTUCKY                 ,BREATHITT,"1,533","7,432,276",404.02,"6,555,342",356.35,"118,956","722,858","35,120","1,548","6,724,739",362.01,1.092
18130,KENTUCKY                 ,BRECKINRIDGE,"2,348","10,349,704",367.32,"9,415,511",334.17,"197,422","679,953","56,816","2,277","8,361,531",306.01,0.942
18140,KENTUCKY                 ,BULLITT,"4,991","21,150,317",353.14,"18,573,981",310.12,"464,127","1,945,939","166,269","4,726","19,775,250",348.70,0.996
18150,KENTUCKY                 ,BUTLER,"1,335","7,741,078",483.21,"6,981,776",435.82,"64,713","681,183","13,404","1,313","5,511,532",349.81,1.030
18160,KENTUCKY                 ,CALDWELL,"2,067","8,229,026",331.76,"7,732,740",311.75,"125,134","347,279","23,873","2,003","7,808,880",324.88,0.993
18170,KENTUCKY                 ,CALLOWAY,"4,677","17,700,205",315.38,"16,305,551",290.53,"195,906","1,165,026","33,721","4,496","16,375,018",303.51,0.912
18180,KENTUCKY                 ,CAMPBELL,"7,657","36,901,676",401.61,"34,074,912",370.85,"679,745","1,921,041","225,976","7,044","28,226,381",333.93,1.000
18190,KENTUCKY                 ,CARLISLE,841,"4,138,499",410.08,"3,917,733",388.20,"31,579","185,758","3,427",820,"3,130,929",318.18,1.050
18191,KENTUCKY                 ,CARROLL,"1,215","6,003,835",411.79,"5,517,142",378.40,"103,273","356,359","27,059","1,130","4,726,475",348.56,1.048
18210,KENTUCKY                 ,CARTER,"2,706","11,976,968",368.84,"10,410,280",320.59,"182,231","1,343,402","41,054","2,669","10,558,805",329.67,1.035
18220,KENTUCKY                 ,CASEY,"1,951","12,241,573",522.88,"11,095,056",473.90,"191,253","922,856","32,407","1,905","11,190,051",489.50,1.016
18230,KENTUCKY                 ,CHRISTIAN,"6,387","27,324,117",356.51,"24,453,918",319.06,"408,305","2,372,087","89,805","6,150","23,578,595",319.49,1.030
18240,KENTUCKY                 ,CLARK,"3,821","16,083,723",350.77,"14,159,867",308.82,"421,570","1,372,814","129,468","3,638","15,731,237",360.35,1.009
18250,KENTUCKY                 ,CLAY,"2,213","15,381,043",579.19,"12,477,065",469.84,"208,026","2,640,012","55,937","2,296","10,572,342",383.72,1.067
18260,KENTUCKY                 ,CLINTON,"1,427","7,571,230",442.14,"6,491,726",379.10,"103,733","951,219","24,551","1,438","7,260,015",420.72,0.937
18270,KENTUCKY                 ,CRITTENDEN,"1,390","6,226,852",373.31,"5,930,581",355.55,"39,022","246,706","10,542","1,364","5,135,392",313.75,1.034
18271,KENTUCKY                 ,CUMBERLAND,"1,057","6,251,414",492.86,"5,721,024",451.04,"85,369","422,221","22,800","1,052","5,727,428",453.69,0.985
18290,KENTUCKY                 ,DAVIESS,"12,623","57,021,559",376.44,"53,681,779",354.39,"288,223","2,989,854","61,702","12,216","49,167,988",335.41,1.082
18291,KENTUCKY                 ,EDMONSON,"1,119","6,132,846",456.72,"5,571,780",414.94,"27,281","526,161","7,622","1,104","4,621,478",348.84,1.041
18310,KENTUCKY                 ,ELLIOTT,"1,212","5,041,996",346.67,"4,294,545",295.28,"82,957","637,343","27,150","1,239","4,883,752",328.47,1.033
18320,KENTUCKY                 ,ESTILL,"2,000","8,945,513",372.73,"8,103,771",337.66,"165,287","629,614","46,840","2,002","8,124,824",338.20,0.976
18330,KENTUCKY                 ,FAYETTE,"24,310","101,804,477",348.98,"89,688,689",307.45,"3,228,809","7,906,522","980,454","22,189","86,690,425",325.58,0.984
18340,KENTUCKY                 ,FLEMING,"1,809","8,427,649",388.23,"7,284,140",335.55,"212,197","874,061","57,249","1,752","7,439,719",353.87,1.031
18350,KENTUCKY                 ,FLOYD,"3,956","23,239,916",489.55,"20,198,842",425.49,"366,540","2,579,031","95,502","3,990","18,060,281",377.20,0.993
18360,KENTUCKY                 ,FRANKLIN,"7,110","36,064,777",422.70,"32,424,877",380.04,"671,640","2,760,782","207,476","6,889","30,159,431",364.83,1.095
18361,KENTUCKY                 ,FULTON,"1,328","5,662,032",355.30,"5,118,801",321.21,"60,159","468,569","14,501","1,290","5,178,247",334.51,0.975
18362,KENTUCKY                 ,GALLATIN,740,"3,787,471",426.52,"3,529,733",397.49,"55,456","181,849","20,431",695,"2,922,065",350.37,1.063
18390,KENTUCKY                 ,GARRARD,"1,968","7,401,647",313.42,"6,636,150",281.00,"103,667","632,659","29,170","1,848","7,679,141",346.28,0.969
18400,KENTUCKY                 ,GRANT,"2,364","11,703,642",412.56,"10,962,069",386.42,"191,258","492,620","57,695","2,229","8,322,596",311.15,0.995
18410,KENTUCKY                 ,GRAVES,"5,648","28,218,905",416.36,"26,293,416",387.95,"164,047","1,728,596","32,844","5,508","20,668,332",312.70,1.030
18420,KENTUCKY                 ,GRAYSON,"3,353","14,344,683",356.51,"12,814,652",318.49,"243,302","1,225,612","61,115","3,273","12,272,865",312.48,1.003
18421,KENTUCKY                 ,GREEN,"1,529","8,625,323",470.10,"7,955,614",433.60,"117,877","516,772","35,058","1,493","8,164,707",455.72,0.994
18440,KENTUCKY                 ,GREENUP,"5,387","27,338,804",422.91,"24,235,087",374.90,"209,579","2,788,129","106,007","5,291","24,394,086",384.21,1.074
18450,KENTUCKY                 ,HANCOCK,"1,058","4,818,082",379.50,"4,549,898",358.37,"27,541","228,886","11,757","1,027","3,865,597",313.66,1.015
18460,KENTUCKY                 ,HARDIN,"11,003","45,006,917",340.87,"41,732,908",316.07,"479,349","2,627,822","166,836","10,660","42,154,214",329.54,1.001
18470,KENTUCKY                 ,HARLAN,"3,444","18,509,851",447.88,"15,833,410",383.12,"238,920","2,358,164","79,356","3,492","13,080,899",312.16,0.939
18480,KENTUCKY                 ,HARRISON,"2,205","8,373,776",316.47,"7,453,911",281.70,"168,971","701,641","49,252","2,128","7,194,026",281.72,0.937
18490,KENTUCKY                 ,HART,"2,069","10,570,859",425.76,"9,447,312",380.51,"197,728","857,997","67,820","2,039","9,442,908",385.93,0.961
18500,KENTUCKY                 ,HENDERSON,"5,242","24,859,710",395.20,"22,648,322",360.05,"223,341","1,847,973","140,073","5,045","19,531,386",322.62,0.963
18510,KENTUCKY                 ,HENRY,"1,837","7,862,317",356.66,"7,303,946",331.33,"93,175","431,976","33,218","1,732","7,387,185",355.43,1.051
18511,KENTUCKY                 ,HICKMAN,625,"3,251,495",433.53,"3,028,467",403.80,"9,762","209,106","4,159",606,"2,706,036",372.12,1.008
18530,KENTUCKY                 ,HOPKINS,"6,210","24,504,473",328.83,"21,633,347",290.30,"651,775","1,957,810","261,539","6,038","21,497,316",296.69,0.990
18540,KENTUCKY                 ,JACKSON,"1,443","6,273,197",362.28,"5,431,208",313.65,"124,640","679,345","38,003","1,454","6,005,370",344.19,1.024
18550,KENTUCKY                 ,JEFFERSON,"75,781","358,580,750",394.32,"319,472,580",351.31,"7,303,056","29,267,282","2,537,831","71,325","297,005,229",347.01,1.037
18560,KENTUCKY                 ,JESSAMINE,"3,936","14,243,573",301.57,"12,900,369",273.13,"316,618","926,876","99,708","3,608","13,528,956",312.48,0.977
18570,KENTUCKY                 ,JOHNSON,"2,699","13,382,513",413.19,"11,624,619",358.92,"139,863","1,569,682","48,348","2,689","10,928,857",338.69,1.018
18580,KENTUCKY                 ,KENTON,"12,886","62,324,671",403.05,"57,447,005",371.51,"1,447,956","2,915,049","514,659","11,897","48,170,585",337.41,1.025
18590,KENTUCKY                 ,KNOTT,"1,367","7,556,199",460.63,"6,470,146",394.42,"130,559","907,241","48,251","1,390","6,302,804",377.87,0.997
18600,KENTUCKY                 ,KNOX,"2,818","13,105,200",387.54,"11,528,245",340.91,"206,227","1,313,537","57,188","2,884","12,568,893",363.18,1.010
18610,KENTUCKY                 ,LARUE,"1,772","7,729,972",363.52,"7,125,008",335.07,"117,229","454,930","32,804","1,726","6,250,391",301.78,0.948
18620,KENTUCKY                 ,LAUREL,"5,763","26,459,380",382.60,"21,888,272",316.51,"427,491","4,023,172","120,444","5,619","24,655,429",365.66,1.034
18630,KENTUCKY                 ,LAWRENCE,"1,887","9,825,520",433.91,"8,706,470",384.49,"79,055","1,022,845","17,148","1,905","7,879,567",344.69,0.999
18640,KENTUCKY                 ,LEE,859,"4,016,779",389.68,"3,556,398",345.01,"102,951","330,604","26,825",865,"3,418,982",329.38,1.017
18650,KENTUCKY                 ,LESLIE,"1,263","7,942,740",524.07,"6,939,288",457.86,"135,625","829,239","38,587","1,300","6,489,013",415.96,0.991
18660,KENTUCKY                 ,LETCHER,"2,684","13,979,258",434.03,"12,327,458",382.75,"202,968","1,385,651","63,181","2,699","11,207,976",346.05,0.990
18670,KENTUCKY                 ,LEWIS,"1,588","7,419,031",389.33,"6,554,474",343.96,"131,850","681,651","51,055","1,579","6,511,454",343.65,1.023
18680,KENTUCKY                 ,LINCOLN,"3,236","13,232,831",340.77,"11,756,100",302.74,"263,037","1,149,074","64,618","3,147","13,368,694",354.01,0.942
18690,KENTUCKY                 ,LIVINGSTON,"1,591","6,537,275",342.41,"6,236,714",326.67,"59,701","228,673","12,185","1,528","5,795,478",316.07,0.974
18700,KENTUCKY                 ,LOGAN,"3,722","17,826,874",399.13,"16,299,487",364.94,"193,923","1,297,438","36,025","3,595","13,932,068",322.95,1.004
18710,KENTUCKY                 ,LYON,"1,301","5,299,710",339.46,"5,037,834",322.69,"62,448","183,396","16,030","1,251","4,875,517",324.77,0.950
18720,KENTUCKY                 ,MCCRACKEN,"9,539","43,549,510",380.45,"41,619,766",363.59,"239,729","1,635,894","54,117","9,221","35,808,970",323.62,1.030
18730,KENTUCKY                 ,MCCREARY,"1,796","7,385,277",342.67,"6,349,366",294.61,"91,246","909,840","34,825","1,831","8,165,758",371.64,1.028
18740,KENTUCKY                 ,MCLEAN,"1,292","5,670,451",365.74,"5,284,112",340.82,"44,929","327,099","14,309","1,256","4,980,729",330.46,1.045
18750,KENTUCKY                 ,MADISON,"7,138","28,234,553",329.63,"24,754,189",289.00,"653,708","2,644,066","182,588","6,785","28,456,505",349.50,0.959
18760,KENTUCKY                 ,MAGOFFIN,"1,303","6,767,987",432.85,"5,892,552",376.86,"86,328","766,121","22,985","1,357","5,607,500",344.36,1.064
18770,KENTUCKY                 ,MARION,"2,133","7,166,922",280.00,"6,364,102",248.64,"135,016","627,045","40,757","2,048","7,593,447",308.98,0.970
18780,KENTUCKY                 ,MARSHALL,"5,387","23,173,734",358.48,"21,989,737",340.17,"204,865","939,371","39,759","5,219","20,042,143",320.02,0.956
18790,KENTUCKY                 ,MARTIN,"1,006","5,289,308",438.15,"4,616,871",382.44,"41,166","619,272","11,997","1,041","4,831,456",386.76,0.928
18800,KENTUCKY                 ,MASON,"2,118","9,445,201",371.62,"8,489,299",334.01,"221,607","668,925","65,368","2,053","8,114,436",329.37,0.996
18801,KENTUCKY                 ,MEADE,"2,084","10,761,904",430.34,"9,645,314",385.69,"246,365","802,660","67,563","2,019","8,217,026",339.15,0.965
18802,KENTUCKY                 ,MENIFEE,764,"2,947,334",321.48,"2,496,466",272.30,"89,509","334,514","26,843",764,"2,828,586",308.53,1.011
18830,KENTUCKY                 ,MERCER,"2,792","12,382,825",369.59,"11,081,364",330.75,"251,817","974,787","74,856","2,668","11,212,595",350.22,0.970
18831,KENTUCKY                 ,METCALFE,"1,288","6,078,447",393.27,"5,205,799",336.81,"139,679","683,081","49,887","1,275","4,984,958",325.81,0.969
18850,KENTUCKY                 ,MONROE,"1,679","9,877,366",490.24,"8,363,357",415.10,"65,506","1,427,062","21,439","1,670","6,464,772",322.59,1.030
18860,KENTUCKY                 ,MONTGOMERY,"2,613","10,316,107",329.00,"9,182,389",292.84,"228,084","833,217","72,416","2,493","10,476,533",350.20,1.014
18861,KENTUCKY                 ,MORGAN,"1,329","6,796,574",426.17,"5,894,187",369.59,"183,930","674,351","44,104","1,349","6,104,166",377.08,1.017
18880,KENTUCKY                 ,MUHLENBERG,"4,287","17,338,670",337.04,"15,534,753",301.97,"380,637","1,333,596","89,682","4,202","15,781,755",312.98,0.953
18890,KENTUCKY                 ,NELSON,"4,645","19,079,148",342.29,"17,317,848",310.69,"322,295","1,349,510","89,493","4,434","17,642,699",331.58,0.954
18900,KENTUCKY                 ,NICHOLAS,947,"3,402,785",299.44,"2,989,681",263.08,"116,826","267,344","28,932",916,"3,580,066",325.70,0.993
18910,KENTUCKY                 ,OHIO,"2,836","12,635,348",371.28,"12,057,573",354.30,"64,262","497,201","16,311","2,775","10,863,214",326.22,1.066
18920,KENTUCKY                 ,OLDHAM,"3,883","15,865,232",340.48,"14,521,945",311.66,"242,119","1,021,831","79,335","3,555","14,414,790",337.90,0.939
18930,KENTUCKY                 ,OWEN,977,"6,465,845",551.51,"5,939,898",506.64,"146,561","348,146","31,239",951,"4,514,418",395.59,1.019
18931,KENTUCKY                 ,OWSLEY,668,"3,661,975",456.83,"3,322,396",414.47,"47,334","280,384","11,860",721,"2,804,215",324.11,1.047
18932,KENTUCKY                 ,PENDLETON,"1,351","6,131,445",378.20,"5,561,191",343.03,"155,059","369,109","46,084","1,288","4,917,830",318.18,0.991
18960,KENTUCKY                 ,PERRY,"3,447","23,619,572",571.02,"20,107,727",486.12,"369,096","3,017,099","125,646","3,419","15,296,423",372.83,1.053
18970,KENTUCKY                 ,PIKE,"6,647","34,917,499",437.76,"30,376,274",380.83,"694,337","3,633,318","213,570","6,561","25,274,585",321.02,0.938
18971,KENTUCKY                 ,POWELL,"1,184","4,134,407",290.99,"3,644,014",256.48,"107,186","350,869","32,336","1,132","4,300,309",316.57,1.001
18972,KENTUCKY                 ,PULASKI,"8,596","35,789,570",346.96,"30,329,175",294.02,"475,335","4,863,649","121,410","8,440","35,138,575",346.94,0.941
18973,KENTUCKY                 ,ROBERTSON,262,"1,235,275",392.90,"1,092,419",347.46,"31,939","102,745","8,170",251,"1,040,953",345.60,0.997
18974,KENTUCKY                 ,ROCKCASTLE,"1,851","9,097,157",409.56,"7,615,777",342.87,"308,306","1,100,653","72,420","1,833","7,006,979",318.56,0.944
18975,KENTUCKY                 ,ROWAN,"2,048","9,881,529",402.08,"7,983,712",324.86,"376,266","1,425,218","96,332","2,003","8,448,734",351.50,1.055
18976,KENTUCKY                 ,RUSSELL,"2,528","11,144,059",367.35,"9,895,429",326.19,"155,966","1,050,597","42,065","2,481","10,475,305",351.85,0.986
18977,KENTUCKY                 ,SCOTT,"3,266","11,726,882",299.22,"10,580,493",269.97,"248,920","826,544","70,923","3,031","11,010,930",302.73,0.893
18978,KENTUCKY                 ,SHELBY,"3,635","15,894,067",364.38,"14,919,383",342.03,"148,292","778,727","47,665","3,446","14,668,324",354.72,0.990
18979,KENTUCKY                 ,SIMPSON,"2,132","11,043,154",431.64,"10,104,282",394.95,"203,239","700,222","35,410","2,055","7,865,990",318.98,1.000
18980,KENTUCKY                 ,SPENCER,"1,338","5,860,286",364.99,"5,345,807",332.95,"100,678","384,718","29,080","1,271","5,817,054",381.40,1.024
18981,KENTUCKY                 ,TAYLOR,"3,864","18,647,961",402.17,"16,707,703",360.33,"320,053","1,527,873","92,331","3,749","16,321,722",362.80,1.002
18982,KENTUCKY                 ,TODD,"1,421","7,553,965",443.00,"6,829,232",400.49,"98,292","607,576","18,863","1,369","5,847,694",355.96,1.016
18983,KENTUCKY                 ,TRIGG,"2,165","8,543,991",328.87,"7,896,842",303.96,"150,461","469,371","27,316","2,121","8,619,105",338.64,0.914
18984,KENTUCKY                 ,TRIMBLE,881,"4,648,970",439.74,"4,305,987",407.30,"54,594","271,666","16,722",843,"3,770,879",372.76,0.992
18985,KENTUCKY                 ,UNION,"1,836","9,305,028",422.34,"8,716,962",395.65,"86,460","467,363","34,242","1,776","7,042,133",330.43,0.941
18986,KENTUCKY                 ,WARREN,"11,067","51,792,927",390.00,"46,896,977",353.13,"532,240","4,273,860","89,849","10,674","40,369,406",315.17,0.970
18987,KENTUCKY                 ,WASHINGTON,"1,400","6,105,980",363.45,"5,428,349",323.12,"126,235","514,972","36,421","1,342","5,178,684",321.58,0.949
18988,KENTUCKY                 ,WAYNE,"2,321","9,039,843",324.57,"7,885,277",283.11,"154,087","953,878","46,599","2,327","10,252,091",367.14,0.950
