"AGED -- 2007 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) AND 2007 DEMOGRAPHIC FACTORS "
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE
PERSONS AGED 65 AND OVER

 STATE , CODE , COUNTY ,PART A ENROLLMENT ,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME ,PART A DSH ,PART A GME ,PART A DEMOG FACTORS,PART B ENROLLMENT ,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA ,PART B DEMOG FACTORS,AGED & DBLD MEAN RISK SCORES
ARKANSAS                 ,04410,LOGAN                  ,"3,183","11,133,331",291.48,"10,622,570",278.11,"52,990","441,797","15,974",1.016,"3,067","9,124,326",247.88,1.010,0.000
ARKANSAS                 ,04420,LONOKE                 ,"6,252","27,751,888",369.91,"25,892,199",345.12,"257,531","1,473,685","128,473",0.954,"5,936","20,962,739",294.24,0.975,0.000
ARKANSAS                 ,04430,MADISON                ,"1,960","6,215,595",264.27,"5,779,366",245.72,"123,563","296,080","16,586",0.947,"1,818","4,696,622",215.23,0.970,0.000
ARKANSAS                 ,04440,MARION                 ,"2,686","9,574,424",297.05,"9,084,618",281.85,"51,498","419,866","18,442",0.942,"2,586","8,409,688",270.93,0.970,0.000
ARKANSAS                 ,04450,MILLER                 ,"5,079","24,299,084",398.69,"22,495,803",369.10,"278,956","1,423,937","100,388",0.955,"4,834","16,391,575",282.55,0.976,0.000
ARKANSAS                 ,04460,MISSISSIPPI            ,"5,175","20,918,683",336.85,"19,080,696",307.26,"220,072","1,531,056","86,859",1.019,"5,016","17,602,066",292.42,1.012,0.000
ARKANSAS                 ,04470,MONROE                 ,"1,415","5,517,521",324.94,"5,005,639",294.80,"55,738","431,285","24,859",1.085,"1,358","5,109,820",313.56,1.047,0.000
ARKANSAS                 ,04480,MONTGOMERY             ,"1,576","5,027,960",265.86,"4,727,183",249.96,"17,894","275,827","7,056",0.996,"1,511","4,252,340",234.44,0.999,0.000
ARKANSAS                 ,04490,NEVADA                 ,"1,363","6,325,592",386.74,"5,916,695",361.74,"43,557","348,173","17,167",1.077,"1,325","4,277,707",269.04,1.048,0.000
ARKANSAS                 ,04500,NEWTON                 ,"1,136","3,781,142",277.37,"3,503,960",257.04,"26,160","246,839","4,183",1.062,"1,093","3,055,948",232.98,1.025,0.000
ARKANSAS                 ,04510,OUACHITA               ,"3,865","15,902,569",342.88,"14,737,238",317.75,"121,386","1,007,063","36,882",1.026,"3,749","11,313,003",251.43,1.015,0.000
ARKANSAS                 ,04520,PERRY                  ,"1,428","5,966,298",348.17,"5,582,612",325.78,"48,516","311,013","24,157",0.981,"1,356","4,697,723",288.66,0.994,0.000
ARKANSAS                 ,04530,PHILLIPS               ,"2,826","13,282,015",391.66,"11,834,332",348.97,"145,626","1,242,779","59,278",1.111,"2,686","8,667,207",268.87,1.068,0.000
ARKANSAS                 ,04540,PIKE                   ,"1,759","6,300,280",298.48,"5,978,201",283.22,"8,544","310,555","2,980",1.005,"1,706","5,278,067",257.69,1.008,0.000
ARKANSAS                 ,04550,POINSETT               ,"3,367","13,583,493",336.19,"12,360,247",305.92,"161,643","983,150","78,453",1.036,"3,265","11,471,010",292.76,1.023,0.000
ARKANSAS                 ,04560,POLK                   ,"3,571","13,350,878",311.56,"12,550,385",292.88,"67,811","712,424","20,258",0.972,"3,417","10,684,774",260.53,0.986,0.000
ARKANSAS                 ,04570,POPE                   ,"6,516","24,185,740",309.31,"21,958,736",280.83,"150,590","2,012,482","63,932",0.991,"6,283","18,535,432",245.83,0.997,0.000
ARKANSAS                 ,04580,PRAIRIE                ,"1,396","6,671,191",398.23,"6,089,748",363.52,"80,852","469,118","31,473",1.046,"1,351","4,922,571",303.53,1.020,0.000
ARKANSAS                 ,04590,PULASKI                ,"41,549","185,473,110",372.00,"170,065,817",341.09,"2,677,609","11,263,097","1,466,587",0.943,"38,765","140,207,539",301.40,0.973,0.000
ARKANSAS                 ,04600,RANDOLPH               ,"2,575","8,604,809",278.47,"8,006,131",259.10,"92,775","468,185","37,718",1.055,"2,485","7,863,591",263.61,1.029,0.000
ARKANSAS                 ,04610,ST FRANCIS             ,"2,793","10,918,103",325.76,"9,646,781",287.83,"224,381","961,237","85,704",1.064,"2,651","7,990,217",251.08,1.043,0.000
ARKANSAS                 ,04620,SALINE                 ,"7,563","35,350,669",389.51,"33,516,624",369.30,"210,368","1,526,596","97,081",0.946,"7,275","27,405,418",313.92,0.975,0.000
ARKANSAS                 ,04630,SCOTT                  ,"1,641","5,637,092",286.26,"5,357,883",272.08,"34,245","232,107","12,857",0.999,"1,574","4,741,860",250.92,1.002,0.000
ARKANSAS                 ,04640,SEARCY                 ,"1,466","4,769,057",271.09,"4,473,313",254.28,"26,171","259,049","10,524",1.065,"1,402","4,812,458",285.96,1.031,0.000
ARKANSAS                 ,04650,SEBASTIAN              ,"12,566","49,089,824",325.55,"45,838,874",303.99,"462,608","2,631,631","156,711",0.972,"11,945","36,331,149",253.46,0.991,0.000
ARKANSAS                 ,04660,SEVIER                 ,"1,870","9,181,238",409.15,"8,786,573",391.56,"61,760","312,866","20,039",1.005,"1,784","6,917,235",322.95,1.013,0.000
ARKANSAS                 ,04670,SHARP                  ,"3,652","14,893,116",339.84,"13,546,132",309.10,"131,810","1,173,519","41,655",0.994,"3,548","12,460,864",292.67,1.001,0.000
ARKANSAS                 ,04680,STONE                  ,"2,103","10,482,013",415.36,"9,970,444",395.09,"45,673","445,266","20,630",0.976,"2,040","7,483,655",305.62,0.990,0.000
ARKANSAS                 ,04690,UNION                  ,"6,286","25,974,944",344.35,"23,187,279",307.39,"385,975","2,246,308","155,382",1.024,"6,119","20,024,921",272.70,1.015,0.000
ARKANSAS                 ,04700,VAN BUREN              ,"3,124","9,974,942",266.08,"9,328,857",248.85,"105,689","490,744","49,652",0.991,"2,994","11,140,014",309.97,0.994,0.000
ARKANSAS                 ,04710,WASHINGTON             ,"15,777","60,560,043",319.88,"56,620,021",299.06,"1,166,422","2,601,874","171,726",0.923,"14,720","40,060,940",226.79,0.958,0.000
ARKANSAS                 ,04720,WHITE                  ,"9,891","48,001,754",404.42,"44,004,204",370.74,"289,975","3,621,376","86,199",0.963,"9,536","29,210,308",255.26,0.982,0.000
ARKANSAS                 ,04730,WOODRUFF               ,"1,227","6,019,826",408.84,"5,491,274",372.95,"26,222","490,949","11,381",1.126,"1,182","4,354,437",306.78,1.070,0.000
ARKANSAS                 ,04740,YELL                   ,"2,980","14,238,883",398.18,"13,443,744",375.94,"46,741","723,518","24,880",0.999,"2,872","9,248,735",268.35,0.992,0.000
CALIFORNIA               ,05000,ALAMEDA                ,"74,513","405,002,420",452.94,"359,460,420",402.01,"4,866,561","38,433,625","2,241,814",1.055,"70,491","254,282,189",300.61,1.079,0.000
CALIFORNIA               ,05010,ALPINE                 ,115,"259,132",187.78,"251,333",182.13,"1,110","6,018",671,0.849,110,"347,059",261.92,0.932,0.000
CALIFORNIA               ,05020,AMADOR                 ,"5,533","21,682,560",326.56,"20,224,543",304.60,"224,725","1,161,219","72,073",0.923,"5,300","17,254,292",271.29,0.955,0.000
CALIFORNIA               ,05030,BUTTE                  ,"29,976","124,390,629",345.81,"114,024,673",316.99,"851,002","9,314,309","200,645",0.982,"29,328","98,665,308",280.34,0.989,0.000
CALIFORNIA               ,05040,CALAVERAS              ,"7,114","26,285,332",307.91,"23,918,897",280.19,"515,872","1,744,417","106,146",0.893,"6,858","23,113,296",280.84,0.939,0.000
CALIFORNIA               ,05050,COLUSA                 ,"2,336","9,227,588",329.18,"8,085,169",288.43,"271,415","808,314","62,690",0.988,"2,259","6,897,457",254.40,0.995,0.000
CALIFORNIA               ,05060,CONTRA COSTA           ,"57,909","304,074,711",437.58,"283,724,452",408.29,"2,939,550","16,353,465","1,057,244",0.956,"52,641","206,634,277",327.11,1.008,0.000
CALIFORNIA               ,05070,DEL NORTE              ,"3,273","10,494,958",267.21,"9,500,261",241.88,"152,025","817,187","25,485",0.974,"3,200","10,577,087",275.44,0.992,0.000
CALIFORNIA               ,05080,ELDORADO               ,"15,831","63,607,904",334.83,"58,868,558",309.88,"675,109","3,837,256","226,981",0.933,"14,758","51,023,224",288.09,0.963,0.000
CALIFORNIA               ,05090,FRESNO                 ,"58,394","237,454,455",338.87,"205,228,297",292.88,"3,681,030","26,595,947","1,949,181",1.045,"56,991","206,823,649",302.42,1.050,0.000
CALIFORNIA               ,05100,GLENN                  ,"3,380","12,371,884",305.03,"11,485,748",283.18,"97,741","767,361","21,034",0.993,"3,280","10,847,859",275.59,0.998,0.000
CALIFORNIA               ,05110,HUMBOLDT               ,"15,758","55,796,939",295.07,"51,298,978",271.29,"719,597","3,641,928","136,436",0.957,"15,268","46,162,259",251.95,0.980,0.000
CALIFORNIA               ,05120,IMPERIAL               ,"16,071","56,503,746",292.99,"47,484,010",246.22,"1,074,036","7,652,702","292,998",1.126,"15,757","59,262,551",313.41,1.103,0.000
CALIFORNIA               ,05130,INYO                   ,"2,764","10,332,434",311.52,"9,806,906",295.67,"140,965","350,927","33,636",0.991,"2,744","10,770,769",327.05,1.000,0.000
CALIFORNIA               ,05140,KERN                   ,"39,955","184,167,180",384.11,"160,093,578",333.90,"1,887,988","21,518,862","666,752",0.993,"38,408","156,662,539",339.90,1.019,0.000
CALIFORNIA               ,05150,KINGS                  ,"8,872","35,058,528",329.30,"30,601,995",287.44,"255,813","4,124,863","75,857",0.994,"8,636","31,516,909",304.11,1.009,0.000
CALIFORNIA               ,05160,LAKE                   ,"8,992","44,604,881",413.38,"42,027,724",389.49,"533,504","1,889,265","154,388",0.976,"8,684","33,572,294",322.15,0.990,0.000
CALIFORNIA               ,05170,LASSEN                 ,"3,119","12,885,530",344.28,"12,190,502",325.71,"170,045","482,405","42,578",0.953,"3,011","11,417,459",315.96,0.976,0.000
CALIFORNIA               ,05200,LOS ANGELES            ,"532,862","2,998,558,588",468.94,"2,521,005,011",394.26,"55,870,678","392,371,881","29,311,018",1.108,"526,747","2,591,337,794",409.96,1.103,0.000
CALIFORNIA               ,05300,MADERA                 ,"11,852","43,089,331",302.97,"36,764,463",258.50,"693,074","5,308,266","323,528",1.001,"11,427","41,222,902",300.62,1.012,1.036
CALIFORNIA               ,05310,MARIN                  ,"22,686","105,482,413",387.47,"98,623,787",362.28,"2,154,731","4,078,186","625,709",0.919,"20,643","81,164,684",327.65,0.970,0.926
CALIFORNIA               ,05320,MARIPOSA               ,"2,753","10,506,370",318.03,"9,379,718",283.92,"197,749","850,693","78,210",0.917,"2,618","9,585,674",305.12,0.953,0.882
CALIFORNIA               ,05330,MENDOCINO              ,"11,619","40,087,121",287.51,"35,816,083",256.88,"1,084,967","2,906,512","279,559",0.961,"11,210","34,907,383",259.48,0.982,0.905
CALIFORNIA               ,05340,MERCED                 ,"17,648","71,316,572",336.75,"59,873,838",282.72,"1,984,772","8,421,554","1,036,408",1.010,"17,553","61,765,243",293.22,1.023,1.011
CALIFORNIA               ,05350,MODOC                  ,"1,500","3,815,625",211.98,"3,478,223",193.23,"73,601","237,239","26,562",0.970,"1,462","4,993,380",284.47,0.989,0.853
CALIFORNIA               ,05360,MONO                   ,"1,097","3,956,354",300.54,"3,740,444",284.14,"68,193","128,433","19,284",0.845,"1,046","3,795,783",302.28,0.916,0.810
CALIFORNIA               ,05370,MONTEREY               ,"37,297","168,713,864",376.96,"160,259,311",358.07,"1,504,964","6,412,233","537,356",0.975,"35,554","125,789,647",294.83,0.991,0.964
CALIFORNIA               ,05380,NAPA                   ,"12,278","60,607,742",411.36,"56,158,215",381.16,"554,590","3,727,444","167,493",1.038,"10,960","49,110,767",373.38,1.050,1.049
CALIFORNIA               ,05390,NEVADA                 ,"13,892","56,772,963",340.56,"53,147,435",318.81,"848,381","2,572,916","204,231",0.926,"13,416","43,225,238",268.49,0.955,0.901
CALIFORNIA               ,05400,ORANGE                 ,"177,854","807,599,273",378.40,"732,973,232",343.43,"9,036,765","62,067,857","3,521,419",0.971,"162,723","743,965,848",381.00,1.005,1.023
CALIFORNIA               ,05410,PLACER                 ,"23,024","80,685,826",292.04,"74,135,427",268.33,"1,248,981","4,910,970","390,448",0.905,"21,144","68,732,856",270.89,0.959,0.909
CALIFORNIA               ,05420,PLUMAS                 ,"3,441","12,078,162",292.51,"11,332,807",274.46,"203,502","500,750","41,103",0.908,"3,322","12,159,084",304.97,0.946,0.876
CALIFORNIA               ,05430,RIVERSIDE              ,"106,279","498,599,972",390.95,"447,873,618",351.18,"6,006,503","42,475,096","2,244,755",0.945,"100,330","384,628,980",319.47,0.992,0.997
CALIFORNIA               ,05440,SACRAMENTO             ,"67,957","285,384,908",349.96,"246,224,013",301.94,"7,838,470","28,210,684","3,111,741",0.984,"64,520","189,303,555",244.50,1.044,0.952
CALIFORNIA               ,05450,SAN BENITO             ,"4,154","18,659,604",374.33,"17,062,055",342.28,"346,507","1,167,750","83,292",0.976,"3,931","13,902,120",294.67,0.993,0.948
CALIFORNIA               ,05460,SAN BERNARDINO         ,"72,597","396,290,763",454.90,"339,110,255",389.26,"7,256,776","46,612,685","3,311,047",0.991,"68,899","250,870,922",303.43,1.043,1.006
CALIFORNIA               ,05470,SAN DIEGO              ,"173,443","770,993,544",370.44,"697,520,938",335.13,"11,410,975","56,933,870","5,127,761",0.987,"163,492","576,006,559",293.59,1.028,1.007
CALIFORNIA               ,05480,SAN FRANCISCO          ,"59,959","284,918,897",395.99,"232,348,635",322.93,"17,092,277","28,130,751","7,347,234",1.167,"57,635","198,336,085",286.77,1.127,1.056
CALIFORNIA               ,05490,SAN JOAQUIN            ,"41,973","179,683,237",356.74,"158,093,090",313.88,"2,122,835","18,827,284","640,028",1.014,"41,179","131,535,556",266.19,1.038,0.997
CALIFORNIA               ,05500,SAN LUIS OBISPO        ,"31,619","96,039,104",253.12,"90,339,961",238.10,"1,030,700","4,388,294","280,149",0.935,"30,652","107,354,573",291.86,0.964,0.902
CALIFORNIA               ,05510,SAN MATEO              ,"47,222","194,943,513",344.02,"177,135,820",312.59,"7,400,934","8,101,511","2,305,248",0.913,"42,646","155,706,760",304.26,0.984,0.903
CALIFORNIA               ,05520,SANTA BARBARA          ,"38,251","122,339,555",266.53,"109,407,502",238.35,"2,375,453","9,633,691","922,909",0.967,"36,606","132,292,289",301.16,0.996,0.968
CALIFORNIA               ,05530,SANTA CLARA            ,"97,516","417,263,844",356.58,"366,361,282",313.08,"13,306,173","32,613,572","4,982,817",1.032,"93,086","330,970,931",296.29,1.061,0.938
CALIFORNIA               ,05540,SANTA CRUZ             ,"20,976","97,407,880",386.98,"86,265,347",342.71,"1,320,305","9,506,258","315,970",0.966,"19,856","68,305,855",286.66,0.989,0.980
CALIFORNIA               ,05550,SHASTA                 ,"26,851","111,459,014",345.92,"102,392,728",317.78,"1,597,346","6,962,091","506,849",0.948,"26,299","93,607,954",296.61,0.971,0.906
CALIFORNIA               ,05560,SIERRA                 ,549,"2,351,596",356.95,"2,233,016",338.95,"23,560","89,466","5,554",0.967,515,"1,686,699",272.66,0.986,0.897
CALIFORNIA               ,05570,SISKIYOU               ,"8,178","26,842,033",273.52,"25,648,338",261.36,"247,614","867,860","78,221",0.954,"7,949","24,369,706",255.46,0.975,0.888
CALIFORNIA               ,05580,SOLANO                 ,"22,144","100,377,908",377.75,"90,088,516",339.03,"1,017,202","8,906,143","366,047",0.962,"19,178","62,073,577",269.72,1.001,0.909
CALIFORNIA               ,05590,SONOMA                 ,"36,274","162,824,531",374.06,"149,926,782",344.43,"2,942,175","8,985,282","970,292",0.967,"33,887","122,944,123",302.34,0.989,1.003
CALIFORNIA               ,05600,STANISLAUS             ,"27,151","125,873,699",386.34,"109,570,679",336.30,"1,803,319","13,946,253","553,448",1.039,"26,601","85,629,634",268.25,1.058,0.972
CALIFORNIA               ,05610,SUTTER                 ,"9,545","35,708,964",311.76,"31,520,104",275.19,"468,469","3,626,914","93,477",0.969,"9,499","32,760,429",287.39,0.994,1.017
CALIFORNIA               ,05620,TEHAMA                 ,"7,737","31,032,336",334.24,"28,374,576",305.62,"342,015","2,225,554","90,191",0.970,"7,516","26,059,736",288.91,0.986,0.915
CALIFORNIA               ,05630,TRINITY                ,"2,841","10,532,453",308.94,"9,634,449",282.60,"196,680","655,226","46,098",0.907,"2,743","9,600,855",291.68,0.949,0.912
CALIFORNIA               ,05640,TULARE                 ,"32,852","135,436,352",343.55,"113,514,068",287.94,"1,175,526","20,417,496","329,262",1.039,"32,178","114,761,866",297.20,1.034,0.991
CALIFORNIA               ,05650,TUOLUMNE               ,"9,500","31,370,625",275.18,"28,828,931",252.89,"722,622","1,673,945","145,127",0.926,"9,228","32,898,291",297.08,0.953,0.943
CALIFORNIA               ,05660,VENTURA                ,"61,419","238,679,742",323.84,"221,608,409",300.68,"2,618,778","13,340,283","1,112,272",0.951,"57,882","243,931,153",351.19,0.989,0.978
CALIFORNIA               ,05670,YOLO                   ,"9,220","34,073,612",307.97,"29,977,266",270.94,"779,777","3,044,432","272,137",1.020,"8,439","24,487,825",241.80,1.044,0.949
CALIFORNIA               ,05680,YUBA                   ,"5,964","23,141,275",323.35,"20,560,001",287.28,"220,681","2,306,928","53,665",0.982,"5,852","20,439,427",291.03,0.998,1.071
COLORADO                 ,06000,ADAMS                  ,"14,983","70,086,430",389.81,"63,885,973",355.32,"1,747,721","3,677,106","775,630",0.911,"13,466","48,885,719",302.52,0.990,0.963
COLORADO                 ,06010,ALAMOSA                ,"1,311","4,391,831",279.17,"4,000,951",254.32,"46,162","326,575","18,143",1.043,"1,271","3,836,434",251.45,1.032,0.930
COLORADO                 ,06020,ARAPAHOE               ,"30,003","119,248,753",331.21,"112,803,313",313.31,"2,344,232","3,172,095","929,113",0.875,"27,351","106,690,083",325.05,0.956,0.942
COLORADO                 ,06030,ARCHULETA              ,"1,467","3,915,724",222.43,"3,746,097",212.80,"29,661","131,460","8,506",0.858,"1,409","4,734,163",279.86,0.920,0.769
COLORADO                 ,06040,BACA                   ,906,"3,377,130",310.63,"3,239,936",298.01,"24,221","103,468","9,505",1.067,877,"3,252,514",308.97,1.034,0.911
